file,period,start,end,rows,tf_min,duplicates_after_sort,ohlc_bad,large_gaps_gt_3bars,return_mean_bp,return_std_bp,return_skew,return_kurtosis,robust_outliers_10mad,er_lookback,er_median,trend_frac_er_gt_0_30,range_frac_er_lt_0_15,missing_values,ann_vol_min,ann_vol_max,ann_vol_2022,ann_vol_2026
USDJPY240(35).csv,2010-05-26 20:00:00 - 2026-06-10 20:00:00,2010-05-26 20:00:00,2026-06-10 20:00:00,25854,240,0,0,852,0.22390063430588433,23.220057414152237,-0.37357738852342864,25.50392171606581,43,86,0.10408333008523236,0.048425775508625354,0.6653515896959852,"{""datetime"": 0, ""open"": 0, ""high"": 0, ""low"": 0, ""close"": 0, ""volume"": 0}",0.05294535629663229,0.12693494486940568,0.12059812620559497,0.07979931194019976
USDJPY30(12).csv,2018-06-01 20:30:00 - 2026-06-10 23:30:00,2018-06-01 20:30:00,2026-06-10 23:30:00,100000,30,0,0,428,0.03824995186907745,7.861241791907328,-1.3079737298042675,57.67711893168331,227,686,0.037625922042962445,0.0,0.98714,"{""datetime"": 0, ""open"": 0, ""high"": 0, ""low"": 0, ""close"": 0, ""volume"": 0}",0.05513815599852192,0.11491110226338626,0.11491110226338626,0.07549952798241662
USDJPY60(33).csv,2010-05-27 06:00:00 - 2026-06-10 23:00:00,2010-05-27 06:00:00,2026-06-10 23:00:00,100000,60,0,0,855,0.05749187186048969,11.69585472746159,-0.8742033865976352,44.31787454061997,208,343,0.05317614286424919,0.00017,0.94234,"{""datetime"": 0, ""open"": 0, ""high"": 0, ""low"": 0, ""close"": 0, ""volume"": 0}",0.05520104262485656,0.12330293900905914,0.11612927603115548,0.07721390205051559
