variant,timeframe,period,entry_time,exit_time,direction,entry_price,exit_price,gross_pnl_pips,cost_pips,net_pnl_pips,holding_bars,short_window,long_window,entry_delay_bars,exit_reason
long_only,240m,dev_2023_2024,2023-06-15 00:00:00,2023-07-10 00:00:00,long,139.968,142.21,224.20000000000186,1.0,223.20000000000186,106,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2023-07-24 08:00:00,2023-10-09 08:00:00,long,141.412,149.166,775.3999999999991,1.0,774.3999999999991,341,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2023-10-13 12:00:00,2023-11-07 00:00:00,long,149.61,149.985,37.5,1.0,36.5,103,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2023-11-08 20:00:00,2023-11-17 16:00:00,long,151.032,149.556,-147.5999999999999,1.0,-148.5999999999999,42,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-01-04 20:00:00,2024-02-01 00:00:00,long,144.577,147.005,242.79999999999973,1.0,241.79999999999973,119,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-02-06 12:00:00,2024-03-01 16:00:00,long,148.679,150.122,144.3000000000012,1.0,143.3000000000012,112,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-03-19 08:00:00,2024-05-05 20:00:00,long,150.259,152.886,262.70000000000095,1.0,261.70000000000095,208,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-05-13 00:00:00,2024-06-04 16:00:00,long,155.83,154.872,-95.79999999999984,1.0,-96.79999999999984,103,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-06-11 20:00:00,2024-07-12 04:00:00,long,157.086,159.23,214.3999999999977,1.0,213.3999999999977,138,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-08-16 12:00:00,2024-08-21 12:00:00,long,148.045,146.06,-198.49999999999852,1.0,-199.49999999999852,19,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-09-03 08:00:00,2024-09-05 16:00:00,long,145.945,143.432,-251.30000000000052,1.0,-252.30000000000052,14,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-09-20 16:00:00,2024-11-26 04:00:00,long,143.911,153.741,983.0000000000013,1.0,982.0000000000013,289,20,80,0,signal_flip
long_only,240m,dev_2023_2024,2024-12-11 20:00:00,2024-12-31 20:00:00,long,152.64,157.308,466.80000000000064,1.0,465.80000000000064,84,20,80,0,period_end
long_only,240m,oos_2025,2025-01-01 20:00:00,2025-01-15 16:00:00,long,157.151,156.29,-86.10000000000184,1.0,-87.10000000000184,61,20,80,0,signal_flip
long_only,240m,oos_2025,2025-03-18 16:00:00,2025-04-02 16:00:00,long,149.491,149.989,49.799999999999045,1.0,48.799999999999045,68,20,80,0,signal_flip
long_only,240m,oos_2025,2025-04-28 00:00:00,2025-05-20 08:00:00,long,143.851,144.127,27.600000000001046,1.0,26.600000000001046,101,20,80,0,signal_flip
long_only,240m,oos_2025,2025-06-01 20:00:00,2025-06-02 12:00:00,long,143.795,142.755,-103.9999999999992,1.0,-104.9999999999992,4,20,80,0,signal_flip
long_only,240m,oos_2025,2025-06-06 16:00:00,2025-06-16 16:00:00,long,144.878,144.132,-74.59999999999809,1.0,-75.59999999999809,38,20,80,0,signal_flip
long_only,240m,oos_2025,2025-06-17 00:00:00,2025-06-27 08:00:00,long,144.682,144.48,-20.199999999999818,1.0,-21.199999999999818,51,20,80,0,signal_flip
long_only,240m,oos_2025,2025-07-08 08:00:00,2025-07-24 00:00:00,long,146.039,146.35,31.100000000000705,1.0,30.100000000000705,72,20,80,0,signal_flip
long_only,240m,oos_2025,2025-07-29 12:00:00,2025-08-06 04:00:00,long,148.717,147.4,-131.70000000000073,1.0,-132.70000000000073,35,20,80,0,signal_flip
long_only,240m,oos_2025,2025-08-20 08:00:00,2025-08-27 08:00:00,long,147.627,147.758,13.100000000000023,1.0,12.100000000000023,31,20,80,0,signal_flip
long_only,240m,oos_2025,2025-09-03 08:00:00,2025-09-10 00:00:00,long,148.735,147.391,-134.40000000000225,1.0,-135.40000000000225,29,20,80,0,signal_flip
long_only,240m,oos_2025,2025-09-22 12:00:00,2025-10-02 08:00:00,long,147.842,147.079,-76.30000000000052,1.0,-77.30000000000052,48,20,80,0,signal_flip
long_only,240m,oos_2025,2025-10-07 04:00:00,2025-10-20 12:00:00,long,150.361,150.702,34.10000000000082,1.0,33.10000000000082,58,20,80,0,signal_flip
long_only,240m,oos_2025,2025-10-23 12:00:00,2025-12-02 00:00:00,long,152.669,155.56,289.0999999999991,1.0,288.0999999999991,171,20,80,0,signal_flip
long_only,240m,oos_2025,2025-12-10 12:00:00,2025-12-15 16:00:00,long,156.708,155.157,-155.09999999999877,1.0,-156.09999999999877,20,20,80,0,signal_flip
long_only,240m,oos_2025,2025-12-19 16:00:00,2025-12-31 20:00:00,long,157.47,156.751,-71.89999999999941,1.0,-72.89999999999941,48,20,80,0,period_end
short_filter_ma80_slope,60m,full_2023_2025,2023-01-01 22:00:00,2023-01-04 17:00:00,short,130.925,132.003,-107.79999999999745,1.0,-108.79999999999745,67,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-04 17:00:00,2023-01-09 07:00:00,long,132.003,131.803,-19.999999999998863,1.0,-20.999999999998863,62,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-10 14:00:00,2023-01-11 13:00:00,short,132.289,132.768,-47.90000000000134,1.0,-48.90000000000134,23,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-11 13:00:00,2023-01-12 10:00:00,long,132.768,130.957,-181.1000000000007,1.0,-182.1000000000007,21,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-12 10:00:00,2023-01-17 20:00:00,short,130.957,128.336,262.0999999999981,1.0,261.0999999999981,82,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-17 20:00:00,2023-01-19 06:00:00,long,128.336,127.979,-35.70000000000135,1.0,-36.70000000000135,34,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-20 11:00:00,2023-01-25 18:00:00,long,129.628,129.613,-1.4999999999986358,1.0,-2.4999999999986358,79,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-26 06:00:00,2023-01-26 18:00:00,short,129.326,130.334,-100.80000000000098,1.0,-101.80000000000098,12,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-27 03:00:00,2023-01-27 04:00:00,short,129.762,129.86,-9.800000000001319,1.0,-10.800000000001319,1,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-27 04:00:00,2023-01-27 15:00:00,long,129.86,129.882,2.199999999999136,1.0,1.199999999999136,11,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-27 15:00:00,2023-01-29 23:00:00,short,129.882,129.803,7.900000000000773,1.0,6.900000000000773,8,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-29 23:00:00,2023-01-30 06:00:00,long,129.803,129.636,-16.70000000000016,1.0,-17.70000000000016,7,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-30 06:00:00,2023-01-30 09:00:00,short,129.636,130.127,-49.10000000000139,1.0,-50.10000000000139,3,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-01-30 09:00:00,2023-02-01 12:00:00,long,130.127,129.806,-32.099999999999795,1.0,-33.099999999999795,51,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-01 15:00:00,2023-02-03 20:00:00,short,129.314,131.057,-174.2999999999995,1.0,-175.2999999999995,53,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-03 20:00:00,2023-02-08 08:00:00,long,131.057,130.886,-17.099999999999227,1.0,-18.099999999999227,60,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-09 16:00:00,2023-02-10 12:00:00,short,130.907,130.832,7.500000000001705,1.0,6.500000000001705,20,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-10 12:00:00,2023-02-13 02:00:00,long,130.832,131.677,84.49999999999989,1.0,83.49999999999989,14,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-13 02:00:00,2023-02-13 04:00:00,short,131.677,132.024,-34.70000000000084,1.0,-35.70000000000084,2,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-13 04:00:00,2023-02-20 17:00:00,long,132.024,134.095,207.0999999999998,1.0,206.0999999999998,133,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-21 07:00:00,2023-02-24 08:00:00,long,134.502,134.837,33.499999999997954,1.0,32.499999999997954,73,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-02-24 13:00:00,2023-03-01 12:00:00,long,135.661,135.338,-32.30000000000075,1.0,-33.30000000000075,71,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-02 10:00:00,2023-03-03 20:00:00,long,136.469,135.837,-63.2000000000005,1.0,-64.2000000000005,34,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-03 20:00:00,2023-03-07 20:00:00,short,135.837,137.105,-126.80000000000007,1.0,-127.80000000000007,48,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-07 20:00:00,2023-03-09 18:00:00,long,137.105,136.226,-87.89999999999907,1.0,-88.89999999999907,46,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-10 21:00:00,2023-03-17 12:00:00,short,134.857,132.638,221.8999999999994,1.0,220.8999999999994,112,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-17 13:00:00,2023-03-22 01:00:00,short,132.272,132.526,-25.40000000000191,1.0,-26.40000000000191,60,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-22 01:00:00,2023-03-23 04:00:00,long,132.526,130.617,-190.90000000000202,1.0,-191.90000000000202,27,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-23 04:00:00,2023-03-27 17:00:00,short,130.617,131.6,-98.30000000000041,1.0,-99.30000000000041,61,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-27 17:00:00,2023-03-28 19:00:00,long,131.6,130.783,-81.70000000000073,1.0,-82.70000000000073,26,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-28 19:00:00,2023-03-28 23:00:00,short,130.783,130.859,-7.600000000002183,1.0,-8.600000000002183,4,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-03-28 23:00:00,2023-04-04 01:00:00,long,130.859,132.553,169.39999999999884,1.0,168.39999999999884,98,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-04 17:00:00,2023-04-07 08:00:00,short,131.619,131.883,-26.400000000001,1.0,-27.400000000001,63,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-07 08:00:00,2023-04-13 06:00:00,long,131.883,133.294,141.10000000000014,1.0,140.10000000000014,94,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-14 02:00:00,2023-04-17 01:00:00,short,132.431,133.842,-141.10000000000014,1.0,-142.10000000000014,23,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-17 01:00:00,2023-04-20 23:00:00,long,133.842,134.169,32.69999999999982,1.0,31.699999999999818,94,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-21 06:00:00,2023-04-24 08:00:00,short,133.798,134.225,-42.69999999999925,1.0,-43.69999999999925,26,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-24 18:00:00,2023-04-25 13:00:00,long,134.348,133.927,-42.10000000000207,1.0,-43.10000000000207,19,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-25 13:00:00,2023-04-27 23:00:00,short,133.927,133.913,1.3999999999981583,1.0,0.3999999999981583,58,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-04-27 23:00:00,2023-05-03 07:00:00,long,133.913,135.87,195.69999999999936,1.0,194.69999999999936,80,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-05-04 02:00:00,2023-05-08 07:00:00,short,134.537,134.777,-23.999999999998067,1.0,-24.999999999998067,53,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-05-08 07:00:00,2023-05-10 19:00:00,long,134.777,134.255,-52.199999999999136,1.0,-53.199999999999136,60,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-05-11 05:00:00,2023-05-12 16:00:00,short,134.246,135.628,-138.19999999999766,1.0,-139.19999999999766,35,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-05-12 16:00:00,2023-05-22 11:00:00,long,135.628,137.969,234.10000000000082,1.0,233.10000000000082,139,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-05-22 16:00:00,2023-05-30 17:00:00,long,138.657,139.919,126.20000000000005,1.0,125.20000000000005,145,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-05-31 08:00:00,2023-06-05 00:00:00,short,139.744,140.213,-46.89999999999941,1.0,-47.89999999999941,64,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-06-05 00:00:00,2023-06-07 03:00:00,long,140.213,139.189,-102.40000000000009,1.0,-103.40000000000009,51,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-06-08 02:00:00,2023-06-08 18:00:00,long,139.916,138.937,-97.8999999999985,1.0,-98.8999999999985,16,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-06-08 18:00:00,2023-06-12 19:00:00,short,138.937,139.599,-66.19999999999777,1.0,-67.19999999999777,49,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-06-12 21:00:00,2023-06-12 22:00:00,long,139.589,139.578,-1.099999999999568,1.0,-2.099999999999568,1,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-06-12 23:00:00,2023-06-21 03:00:00,long,139.553,141.618,206.49999999999977,1.0,205.49999999999977,148,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-06-21 14:00:00,2023-07-04 09:00:00,long,142.25,144.384,213.3999999999986,1.0,212.3999999999986,211,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-07-05 00:00:00,2023-07-17 05:00:00,short,144.406,138.624,578.2000000000011,1.0,577.2000000000011,197,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-07-17 05:00:00,2023-07-26 02:00:00,long,138.624,141.157,253.30000000000155,1.0,252.30000000000155,165,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-07-26 21:00:00,2023-07-31 01:00:00,short,140.221,140.896,-67.4999999999983,1.0,-68.4999999999983,52,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-07-31 01:00:00,2023-08-03 22:00:00,long,140.896,142.52,162.40000000000236,1.0,161.40000000000236,93,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-04 18:00:00,2023-08-08 04:00:00,short,141.834,143.333,-149.89999999999952,1.0,-150.89999999999952,34,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-08 04:00:00,2023-08-18 07:00:00,long,143.333,145.372,203.90000000000157,1.0,202.90000000000157,195,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-18 17:00:00,2023-08-21 14:00:00,short,145.067,146.136,-106.89999999999884,1.0,-107.89999999999884,21,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-21 21:00:00,2023-08-23 11:00:00,long,146.197,145.447,-75.0,1.0,-76.0,38,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-23 11:00:00,2023-08-24 20:00:00,short,145.447,145.85,-40.29999999999916,1.0,-41.29999999999916,33,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-25 00:00:00,2023-08-30 01:00:00,long,146.051,145.907,-14.399999999997704,1.0,-15.399999999997704,73,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-08-31 03:00:00,2023-09-04 05:00:00,short,145.79,146.157,-36.700000000001864,1.0,-37.700000000001864,50,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-09-04 05:00:00,2023-09-08 01:00:00,long,146.157,146.916,75.89999999999861,1.0,74.89999999999861,92,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-09-11 06:00:00,2023-09-12 23:00:00,short,146.211,147.058,-84.699999999998,1.0,-85.699999999998,41,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-09-12 23:00:00,2023-09-22 00:00:00,long,147.058,147.646,58.799999999999386,1.0,57.799999999999386,169,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-09-22 13:00:00,2023-10-01 21:00:00,long,148.251,149.606,135.49999999999898,1.0,134.49999999999898,128,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-02 01:00:00,2023-10-03 23:00:00,long,149.683,149.11,-57.29999999999791,1.0,-58.29999999999791,46,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-04 04:00:00,2023-10-06 19:00:00,short,149.279,149.338,-5.89999999999975,1.0,-6.89999999999975,63,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-06 19:00:00,2023-10-09 23:00:00,long,149.338,148.415,-92.30000000000018,1.0,-93.30000000000018,28,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-09 23:00:00,2023-10-11 00:00:00,short,148.415,148.625,-21.000000000000796,1.0,-22.000000000000796,25,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-11 21:00:00,2023-10-23 23:00:00,long,149.152,149.688,53.600000000000136,1.0,52.600000000000136,194,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-24 05:00:00,2023-10-25 04:00:00,short,149.65,149.846,-19.599999999999795,1.0,-20.599999999999795,23,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-25 04:00:00,2023-10-27 18:00:00,long,149.846,149.52,-32.59999999999934,1.0,-33.59999999999934,62,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-30 05:00:00,2023-10-31 15:00:00,short,149.557,151.258,-170.10000000000218,1.0,-171.10000000000218,34,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-10-31 15:00:00,2023-11-02 15:00:00,long,151.258,150.288,-96.99999999999989,1.0,-97.99999999999989,48,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-05 23:00:00,2023-11-07 09:00:00,short,149.356,150.331,-97.49999999999943,1.0,-98.49999999999943,34,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-07 09:00:00,2023-11-14 19:00:00,long,150.331,150.534,20.300000000000296,1.0,19.300000000000296,130,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-15 02:00:00,2023-11-16 10:00:00,short,150.57,151.275,-70.50000000000125,1.0,-71.50000000000125,32,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-16 10:00:00,2023-11-16 16:00:00,long,151.275,150.407,-86.7999999999995,1.0,-87.7999999999995,6,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-16 16:00:00,2023-11-22 15:00:00,short,150.407,149.352,105.50000000000068,1.0,104.50000000000068,95,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-22 15:00:00,2023-11-27 11:00:00,long,149.352,148.989,-36.299999999999955,1.0,-37.299999999999955,68,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-11-28 02:00:00,2023-12-01 01:00:00,short,148.2,147.765,43.50000000000023,1.0,42.50000000000023,70,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-01 01:00:00,2023-12-04 01:00:00,long,147.765,146.5,-126.49999999999864,1.0,-127.49999999999864,24,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-04 01:00:00,2023-12-06 10:00:00,short,146.5,147.318,-81.8000000000012,1.0,-82.8000000000012,57,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-06 10:00:00,2023-12-07 08:00:00,long,147.318,145.713,-160.50000000000182,1.0,-161.50000000000182,22,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-07 08:00:00,2023-12-11 13:00:00,short,145.713,146.36,-64.70000000000198,1.0,-65.70000000000198,53,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-11 13:00:00,2023-12-13 18:00:00,long,146.36,145.172,-118.80000000000166,1.0,-119.80000000000166,53,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-14 04:00:00,2023-12-18 18:00:00,short,141.404,142.919,-151.50000000000148,1.0,-152.50000000000148,62,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-18 18:00:00,2023-12-21 11:00:00,long,142.919,143.018,9.899999999998954,1.0,8.899999999998954,65,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-22 02:00:00,2023-12-27 01:00:00,short,142.354,142.709,-35.49999999999898,1.0,-36.49999999999898,56,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-27 01:00:00,2023-12-27 23:00:00,long,142.709,141.605,-110.40000000000134,1.0,-111.40000000000134,22,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2023-12-27 23:00:00,2024-01-02 17:00:00,short,141.605,141.891,-28.600000000000136,1.0,-29.600000000000136,66,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-02 17:00:00,2024-01-08 22:00:00,long,141.891,144.223,233.2000000000022,1.0,232.2000000000022,101,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-10 07:00:00,2024-01-12 17:00:00,long,145.065,144.854,-21.09999999999843,1.0,-22.09999999999843,58,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-15 16:00:00,2024-01-22 12:00:00,long,145.79,147.887,209.70000000000084,1.0,208.70000000000084,116,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-23 07:00:00,2024-01-23 20:00:00,short,147.125,148.376,-125.10000000000048,1.0,-126.10000000000048,13,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-24 01:00:00,2024-01-24 13:00:00,long,148.112,147.294,-81.79999999999836,1.0,-82.79999999999836,12,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-24 13:00:00,2024-01-26 19:00:00,short,147.294,148.135,-84.09999999999798,1.0,-85.09999999999798,54,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-26 19:00:00,2024-01-30 01:00:00,long,148.135,147.298,-83.69999999999891,1.0,-84.69999999999891,30,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-30 13:00:00,2024-01-31 11:00:00,short,147.44,147.824,-38.400000000001455,1.0,-39.400000000001455,22,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-01-31 15:00:00,2024-02-02 20:00:00,short,146.638,148.328,-168.99999999999977,1.0,-169.99999999999977,53,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-02 20:00:00,2024-02-07 08:00:00,long,148.328,147.819,-50.900000000001455,1.0,-51.900000000001455,60,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-08 11:00:00,2024-02-15 20:00:00,long,149.1,149.954,85.40000000000134,1.0,84.40000000000134,129,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-19 08:00:00,2024-02-20 05:00:00,short,149.975,150.333,-35.80000000000041,1.0,-36.80000000000041,21,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-20 05:00:00,2024-02-20 23:00:00,long,150.333,149.936,-39.699999999999136,1.0,-40.699999999999136,18,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-20 23:00:00,2024-02-21 22:00:00,short,149.936,150.295,-35.899999999998045,1.0,-36.899999999998045,23,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-21 22:00:00,2024-02-27 14:00:00,long,150.295,150.272,-2.2999999999996135,1.0,-3.2999999999996135,88,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-28 10:00:00,2024-02-29 06:00:00,long,150.743,149.903,-84.00000000000034,1.0,-85.00000000000034,20,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-02-29 06:00:00,2024-03-01 16:00:00,short,149.903,150.122,-21.90000000000225,1.0,-22.90000000000225,34,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-01 16:00:00,2024-03-04 02:00:00,long,150.122,150.126,0.39999999999906777,1.0,-0.6000000000009322,10,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-04 02:00:00,2024-03-04 17:00:00,short,150.126,150.449,-32.30000000000075,1.0,-33.30000000000075,15,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-04 17:00:00,2024-03-05 22:00:00,long,150.449,150.033,-41.600000000002524,1.0,-42.600000000002524,29,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-06 11:00:00,2024-03-12 17:00:00,short,149.743,147.701,204.20000000000016,1.0,203.20000000000016,103,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-12 17:00:00,2024-03-25 06:00:00,long,147.701,151.216,351.5000000000015,1.0,350.5000000000015,205,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-25 20:00:00,2024-03-26 12:00:00,long,151.444,151.388,-5.599999999998317,1.0,-6.599999999998317,16,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-26 23:00:00,2024-03-28 01:00:00,long,151.527,151.414,-11.299999999999955,1.0,-12.299999999999955,26,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-28 01:00:00,2024-03-28 12:00:00,short,151.414,151.368,4.599999999999227,1.0,3.599999999999227,11,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-03-29 06:00:00,2024-04-01 14:00:00,short,151.355,151.576,-22.100000000000364,1.0,-23.100000000000364,32,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-04-01 14:00:00,2024-04-04 19:00:00,long,151.576,151.201,-37.5,1.0,-38.5,77,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-04-05 04:00:00,2024-04-08 03:00:00,short,151.262,151.77,-50.80000000000098,1.0,-51.80000000000098,23,20,80,0,signal_flip
short_filter_ma80_slope,60m,full_2023_2025,2024-04-08 03:00:00,2024-04-18 09:00:00,long,151.77,154.354,258.4000000000003,1.0,257.4000000000003,198,20,80,0,signal_flip
