timeframe,period,start,end_exclusive,short_window,long_window,cost_pips,entry_delay_bars,trade_count,total_pnl_pips,win_rate_pct,profit_factor,max_drawdown_pips,avg_win_pips,avg_loss_pips,avg_win_loss_ratio,avg_trade_pips,median_trade_pips,max_win_pips,max_loss_pips,pnl_skew,avg_holding_bars,top_1pct_win_contribution_pct,top_5pct_win_contribution_pct,top_10pct_win_contribution_pct
60m,dev_2023_2024,2023-01-01,2025-01-01,20,120,1.0,0,139,889.2999999999786,30.935251798561154,1.109128615429922,1717.700000000013,210.19534883720928,-84.88645833333355,2.476194118169128,6.397841726618551,-48.49999999999943,640.2000000000006,-286.5000000000018,1.6336325469146982,89.73381294964028,7.083112055231022,19.729155602761548,31.049743317401347
60m,dev_2023_2024,2023-01-01,2025-01-01,20,160,1.0,0,103,2296.300000000011,33.980582524271846,1.3562916989914686,963.2999999999972,249.75142857142887,-94.77941176470583,2.6350810151834247,22.29417475728166,-54.000000000000114,1105.2000000000012,-296.09999999999934,2.1307521785780437,121.09708737864078,12.643428323018313,21.54256231910586,33.73296878038737
60m,dev_2023_2024,2023-01-01,2025-01-01,20,200,1.0,0,101,1966.0999999999933,29.7029702970297,1.305527497630183,883.8000000000062,280.04000000000013,-90.63521126760578,3.0897484110580997,19.4663366336633,-42.39999999999873,1076.7999999999993,-278.09999999999866,2.125273094417729,123.4950495049505,12.817216588106447,22.22420606580012,30.33019092510592
60m,dev_2023_2024,2023-01-01,2025-01-01,30,60,1.0,0,227,-90.70000000003984,35.68281938325991,0.9914259245254444,1683.5000000000339,129.4777777777777,-72.45479452054816,1.787014629391542,-0.39955947136581427,-25.200000000001864,779.7000000000016,-250.4999999999976,1.8534929515174994,54.947136563876654,7.434423181441137,24.710851759680434,36.30443281177001
60m,dev_2023_2024,2023-01-01,2025-01-01,30,80,1.0,0,181,-307.4999999999927,33.14917127071823,0.9692733522522888,1588.8999999999971,161.6683333333334,-82.70743801652891,1.9547012603754492,-1.6988950276242691,-34.899999999999864,614.9999999999997,-289.300000000001,1.4872103018041123,68.91160220994475,6.340140823290474,18.49259285986743,30.11102978319809
60m,dev_2023_2024,2023-01-01,2025-01-01,30,120,1.0,0,125,1113.100000000003,31.2,1.1389707351178593,1752.1999999999975,233.91538461538426,-93.13488372093002,2.511576492823998,8.904800000000025,-47.000000000000796,820.2000000000018,-305.5999999999992,1.6967064484821155,99.784,8.990759314676609,15.790281385993218,28.567200499852056
60m,dev_2023_2024,2023-01-01,2025-01-01,30,160,1.0,0,93,1402.8999999999944,32.25806451612903,1.2026872787690523,1074.2000000000003,277.47999999999996,-109.86507936507941,2.52564328541501,15.08494623655908,-58.49999999999886,1135.500000000001,-293.7999999999997,2.048818532453131,134.11827956989248,13.640622747585427,23.896016529719873,30.929556484551433
60m,dev_2023_2024,2023-01-01,2025-01-01,30,200,1.0,0,85,1411.5000000000146,34.11764705882353,1.2120579309515962,1074.2000000000053,278.19655172413815,-118.86071428571415,2.3405256597685997,16.605882352941347,-55.20000000000016,1069.7999999999997,-311.59999999999945,1.8796509559900352,146.74117647058824,13.260284839545333,23.881651523978316,32.45782565043319
60m,dev_2023_2024,2023-01-01,2025-01-01,40,60,1.0,0,241,-2911.8999999999724,35.684647302904565,0.7626078166017201,3146.599999999973,108.77093023255811,-79.1367741935482,1.3744675764333327,-12.08257261410777,-27.99999999999818,615.3000000000011,-375.50000000000045,1.2023886684880145,51.7551867219917,6.577723613739147,24.111905754572753,37.361427364955176
60m,dev_2023_2024,2023-01-01,2025-01-01,40,80,1.0,0,165,173.89999999998963,36.96969696969697,1.018467583497052,1436.8000000000036,157.21967213114738,-90.54326923076923,1.7364037489130066,1.0539393939393311,-33.20000000000027,579.0999999999988,-335.3999999999994,1.179077078604143,75.5939393939394,6.038329996663324,21.44019019019019,32.735860860860846
60m,dev_2023_2024,2023-01-01,2025-01-01,40,120,1.0,0,111,1189.0999999999917,34.234234234234236,1.1532582358096604,1399.000000000011,235.4710526315786,-106.28493150684925,2.215469768792242,10.712612612612538,-47.60000000000082,777.3000000000015,-341.10000000000105,1.333338723618153,112.36936936936937,8.686954480939688,15.508666838029075,27.67576749851927
60m,dev_2023_2024,2023-01-01,2025-01-01,40,160,1.0,0,85,1457.7000000000132,34.11764705882353,1.2292954556179536,1113.3999999999905,269.48275862068965,-113.52321428571405,2.3738119142967378,17.149411764706038,-51.29999999999859,1149.1000000000004,-307.2000000000012,2.0138460107318132,146.74117647058824,14.703774792066545,25.374280230326292,33.07869481765835
60m,dev_2023_2024,2023-01-01,2025-01-01,40,200,1.0,0,75,1297.1000000000117,34.66666666666667,1.2060982585483695,1752.299999999997,291.94999999999976,-128.44081632653018,2.273031333418081,17.294666666666824,-61.3999999999985,1078.2000000000003,-298.69999999999754,1.7970549624348782,166.30666666666667,14.204223589392301,26.297969884200434,35.311631338348285
60m,dev_2023_2024,2023-01-01,2025-01-01,60,80,1.0,0,199,-432.299999999997,38.69346733668342,0.9604280326608329,2545.4999999999704,136.26103896103896,-89.54426229508195,1.5217171426574234,-2.1723618090452113,-21.899999999997476,617.0000000000007,-371.8000000000027,1.1897167362885663,62.678391959798994,5.880614938858765,21.611498174817243,35.46763755587534
60m,dev_2023_2024,2023-01-01,2025-01-01,60,120,1.0,0,109,-19.500000000024784,33.94495412844037,0.9976641671258445,2189.3000000000093,225.09999999999977,-115.94722222222246,1.9414005414340756,-0.17889908256903472,-41.300000000002,680.1999999999983,-398.80000000000086,1.044412457154562,114.43119266055047,8.166940819095403,15.54264170879007,28.530262826131302
