event_def,horizon,risk_env,funding_case,group,cost_bps,n,mean_ret_pct,median_ret_pct,win_rate_pct,profit_factor,t_stat,var_95_pct,es_95_pct,var_99_pct,es_99_pct,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,maxdd_pct,is_small_sample,is_very_small_sample,is_mean_broken,is_pf_broken,is_drawdown_severe,fragility_status
rolling_2sigma,24h,nasdaq_5d_up,lower_20_or_negative,all_funding_covered_crashes,0.0,201,0.3408696084495801,0.28981994350858675,53.233830845771145,1.2599635032580474,1.1900395102548516,-6.341693588951916,-9.718548917259978,-11.569208069051482,-13.272137383015096,-3.7265774962948734,-36.61731954434463,3.0510185665911282,16.15690254573776,-30.823393023738564,False,False,False,False,True,watch
rolling_2sigma,24h,nasdaq_5d_up,lower_20_or_negative,funding_low_only,0.0,44,1.257503323576537,0.8890238519650699,63.63636363636363,2.527514379092452,2.0955007107777655,-2.9760313680873343,-6.960852456789886,-9.68122131569482,-14.320000233366162,-3.051204904886312,-20.25185698185711,3.8083719431702696,14.586244152905872,-19.09709023942341,False,False,False,False,False,survives_this_test
rolling_2sigma,24h,nasdaq_5d_up,lower_20_or_negative,risk_on_only,0.0,88,0.4231602707356475,0.33137224993803743,54.54545454545454,1.40643294285358,1.1431592397013413,-4.61869462357208,-6.788064285206581,-6.6446136887149985,-13.927203846627641,-3.418368051612561,-36.61731954434463,2.8608078901068543,14.586244152905872,-27.800489623770687,False,False,False,False,True,watch
rolling_2sigma,24h,nasdaq_5d_up,lower_20_or_negative,funding_low_x_risk_on,0.0,15,1.29731544107217,0.7260050846045356,66.66666666666666,3.122098551976723,1.4436330675370979,-3.180933081785135,-3.5321422852932787,-3.46190044459165,-3.5321422852932787,-2.6507918537525725,-9.425650229529623,3.843146169295734,14.586244152905872,-3.4704901515850595,True,True,False,False,False,fragile
rolling_2sigma,24h,nasdaq_5d_up,lower_20_or_negative,funding_high_x_risk_off,0.0,26,-0.24243365430495714,-0.7793481301481353,42.30769230769231,0.8371910208086902,-0.36516281861309774,-5.719486039690906,-6.927515444291327,-7.220426371961031,-7.513337299630736,-4.3301863506850236,-12.257577792119946,2.6049846955983296,6.898808550413792,-19.24975261528139,True,False,True,True,False,broken
rolling_2sigma,48h,nasdaq_5d_up,lower_20_or_negative,all_funding_covered_crashes,0.0,201,0.6032707567317701,0.851294676860646,61.19402985074627,1.3675304301406208,1.6473624609131836,-7.2958465544313995,-11.86029035518225,-14.570900361639113,-17.628031328352268,-4.715645132126101,-36.61731954434463,4.154930341539808,16.54069379542192,-42.4412787279136,False,False,False,False,True,watch
rolling_2sigma,48h,nasdaq_5d_up,lower_20_or_negative,funding_low_only,0.0,44,0.8728159069743535,1.8854834987993625,68.18181818181817,1.5181170562465665,1.0068838199581038,-7.753819262053324,-13.12275100424645,-15.898313136699757,-17.41814231026151,-4.142111894679322,-21.173754184627224,5.0216478723215285,16.013387372730936,-23.46751680148588,False,False,False,False,True,watch
rolling_2sigma,48h,nasdaq_5d_up,lower_20_or_negative,risk_on_only,0.0,88,1.4307522896716263,1.321649929721356,67.04545454545455,2.3753524831677137,3.0238350415352713,-5.139273432319666,-7.49522904970984,-7.41753699245645,-14.570900361639113,-4.025260905482918,-36.61731954434463,4.323435425256891,16.54069379542192,-16.394359537957794,False,False,False,False,False,survives_this_test
rolling_2sigma,48h,nasdaq_5d_up,lower_20_or_negative,funding_low_x_risk_on,0.0,15,1.1150338183645592,2.4163826851824357,73.33333333333333,2.0725232571152747,1.24091919157581,-5.514386080441323,-5.778124343285108,-5.725376690716351,-5.778124343285108,-3.249251657414053,-9.425650229529623,4.928247841935166,14.586244152905872,-6.1805780215122175,True,True,False,False,False,fragile
rolling_2sigma,48h,nasdaq_5d_up,lower_20_or_negative,funding_high_x_risk_off,0.0,26,-0.10019422569395425,0.2541551473493718,53.84615384615385,0.9351024308803354,-0.1377282019547979,-5.123665361089099,-7.186544190965788,-8.17432484072809,-9.162105490490392,-5.346878973084372,-13.62172455334398,3.202774091806835,6.997349780838566,-18.776553699945588,True,False,True,True,False,broken
rolling_2sigma,5d,nasdaq_5d_up,lower_20_or_negative,all_funding_covered_crashes,0.0,201,0.6471304344411787,1.2411557969275255,56.71641791044776,1.230986651220737,1.0841816795730062,-12.811151341073726,-21.014228649769713,-24.58737739449574,-27.830245669134868,-7.077750310955974,-50.636206449343334,6.674754919204131,31.444205828993194,-70.07390815413308,False,False,False,False,True,watch
rolling_2sigma,5d,nasdaq_5d_up,lower_20_or_negative,funding_low_only,0.0,44,2.0504492252029904,2.5928269940380533,61.36363636363637,1.9574692559092275,1.583086106892822,-12.697392626802415,-16.761264575187482,-19.539074087818005,-24.470270446341843,-6.148705647178305,-26.193128595759863,7.705846275287049,31.444205828993194,-29.73245255366851,False,False,False,False,True,watch
rolling_2sigma,5d,nasdaq_5d_up,lower_20_or_negative,risk_on_only,0.0,88,2.265686187662943,2.415771326965491,61.36363636363637,2.5104364948093614,3.256603407504553,-8.181276358397367,-11.031992826507707,-13.083465160218374,-13.626165954081499,-5.365684175143819,-36.61731954434463,7.12460387968963,26.755031211298963,-24.68002787855087,False,False,False,False,True,watch
rolling_2sigma,5d,nasdaq_5d_up,lower_20_or_negative,funding_low_x_risk_on,0.0,15,2.194072200556089,3.5868121286749948,66.66666666666666,2.9072087417385815,1.5295044349928597,-6.060482604268151,-13.002371938146872,-11.613994071371128,-13.002371938146872,-4.454213146279931,-14.641592066042206,7.232144141629572,14.586244152905872,-12.192539671292035,True,True,False,False,False,fragile
rolling_2sigma,5d,nasdaq_5d_up,lower_20_or_negative,funding_high_x_risk_off,0.0,26,0.0885260739904468,1.314884327365929,61.53846153846154,1.0327494103485013,0.060971483616567825,-8.807462964683488,-16.08338208779235,-19.629344879736436,-23.17530767168052,-7.458248835765692,-28.05836351820929,5.9720684443528675,15.14805576551559,-25.11244427741911,True,False,False,False,True,watch
