timestamp,window_name,window_bars,hist_var_95_pct,hist_var_99_pct,hist_es_95_pct,hist_es_99_pct
2011-03-28 04:00:00,1y,2190,-0.3986337563305773,-0.6567591318961962,-0.5556647273923729,-0.7946207015548999
2011-03-28 08:00:00,1y,2190,-0.39859210636512377,-0.656711632610251,-0.5556647273923729,-0.7946207015548999
2011-03-28 12:00:00,1y,2190,-0.39855045639967024,-0.6566641333243058,-0.5556647273923729,-0.7946207015548999
2011-03-28 16:00:00,1y,2190,-0.3985088064342167,-0.6566166340383606,-0.5556647273923729,-0.7946207015548999
2011-03-28 20:00:00,1y,2190,-0.3984671564687632,-0.6565691347524154,-0.5556647273923729,-0.7946207015548999
2011-03-29 00:00:00,1y,2190,-0.3984255065033097,-0.6565216354664702,-0.5556647273923729,-0.7946207015548999
2011-03-29 04:00:00,1y,2190,-0.3983838565378562,-0.6564741361805251,-0.5556647273923729,-0.7946207015548999
2011-03-29 08:00:00,1y,2190,-0.39834220657240266,-0.6564266368945798,-0.5556647273923729,-0.7946207015548999
2011-03-29 12:00:00,1y,2190,-0.39830055660694913,-0.6563791376086348,-0.5556647273923729,-0.7946207015548999
2011-03-29 16:00:00,1y,2190,-0.3982589066414956,-0.6563316383226895,-0.5556647273923729,-0.7946207015548999
2011-03-29 20:00:00,1y,2190,-0.3982172566760421,-0.6562841390367443,-0.5556647273923729,-0.7946207015548999
2011-03-30 00:00:00,1y,2190,-0.39817560671058855,-0.6562366397507992,-0.5556647273923729,-0.7946207015548999
2011-03-30 04:00:00,1y,2190,-0.398133956745135,-0.656189140464854,-0.5556647273923729,-0.7946207015548999
2011-03-30 08:00:00,1y,2190,-0.3980923067796815,-0.6561416411789087,-0.5556647273923729,-0.7946207015548999
2011-03-30 12:00:00,1y,2190,-0.39805065681422797,-0.6560941418929636,-0.5533804654999359,-0.7946207015548999
2011-03-30 16:00:00,1y,2190,-0.39804631843303445,-0.6560466426070184,-0.5533804654999359,-0.7946207015548999
2011-03-30 20:00:00,1y,2190,-0.39804198005184094,-0.6559991433210732,-0.5533804654999359,-0.7946207015548999
2011-03-31 00:00:00,1y,2190,-0.3987587062269379,-0.6559516440351281,-0.5558804746753697,-0.7946207015548999
2011-03-31 04:00:00,1y,2190,-0.39871705626148435,-0.6559041447491829,-0.5558804746753697,-0.7946207015548999
2011-03-31 08:00:00,1y,2190,-0.3986754062960308,-0.6558566454632377,-0.5558804746753697,-0.7946207015548999
2011-03-31 12:00:00,1y,2190,-0.3986337563305773,-0.6558091461772925,-0.5558804746753697,-0.7946207015548999
2011-03-31 16:00:00,1y,2190,-0.39859210636512377,-0.6557616468913473,-0.5558804746753697,-0.7946207015548999
2011-03-31 20:00:00,1y,2190,-0.39855045639967024,-0.6557141476054021,-0.5558804746753697,-0.7946207015548999
2011-04-01 00:00:00,1y,2190,-0.3985088064342167,-0.655666648319457,-0.5558804746753697,-0.7946207015548999
2011-04-01 04:00:00,1y,2190,-0.3984671564687632,-0.6556191490335117,-0.5558804746753697,-0.7946207015548999
2011-04-01 08:00:00,1y,2190,-0.3984255065033097,-0.6555716497475667,-0.5558804746753697,-0.7946207015548999
2011-04-01 12:00:00,1y,2190,-0.3983838565378562,-0.6555241504616214,-0.5558804746753697,-0.7946207015548999
2011-04-01 16:00:00,1y,2190,-0.39834220657240266,-0.6554766511756762,-0.5558804746753697,-0.7946207015548999
2011-04-01 20:00:00,1y,2190,-0.39830055660694913,-0.6554291518897309,-0.5558804746753697,-0.7946207015548999
2011-04-03 20:00:00,1y,2190,-0.3982589066414956,-0.6553816526037859,-0.5558804746753697,-0.7946207015548999
2011-04-04 00:00:00,1y,2190,-0.3982172566760421,-0.6553341533178406,-0.5558804746753697,-0.7946207015548999
2011-04-04 04:00:00,1y,2190,-0.39817560671058855,-0.6552866540318955,-0.5558804746753697,-0.7946207015548999
2011-04-04 08:00:00,1y,2190,-0.398133956745135,-0.6552391547459503,-0.5558804746753697,-0.7946207015548999
2011-04-04 12:00:00,1y,2190,-0.3980923067796815,-0.6551916554600051,-0.5558804746753697,-0.7946207015548999
2011-04-04 16:00:00,1y,2190,-0.39805065681422797,-0.65514415617406,-0.553625762991639,-0.7946207015548999
2011-04-04 20:00:00,1y,2190,-0.39804631843303445,-0.6550966568881147,-0.553625762991639,-0.7946207015548999
2011-04-05 00:00:00,1y,2190,-0.39804198005184094,-0.6550491576021696,-0.553625762991639,-0.7946207015548999
2011-04-05 04:00:00,1y,2190,-0.39803764167064737,-0.6550016583162244,-0.553625762991639,-0.7946207015548999
2011-04-05 08:00:00,1y,2190,-0.39803330328945385,-0.6549541590302792,-0.553625762991639,-0.7946207015548999
2011-04-05 12:00:00,1y,2190,-0.39802896490826034,-0.654906659744334,-0.553625762991639,-0.7946207015548999
2011-04-05 16:00:00,1y,2190,-0.3980246265270668,-0.6548591604583889,-0.553625762991639,-0.7946207015548999
2011-04-05 20:00:00,1y,2190,-0.39802028814587326,-0.6548116611724436,-0.553625762991639,-0.7946207015548999
2011-04-06 00:00:00,1y,2190,-0.39801594976467974,-0.6547641618864984,-0.553625762991639,-0.7946207015548999
2011-04-06 04:00:00,1y,2190,-0.3985088064342167,-0.6547166626005533,-0.554309402980514,-0.7946207015548999
2011-04-06 08:00:00,1y,2190,-0.3984671564687632,-0.6546691633146081,-0.554309402980514,-0.7946207015548999
2011-04-06 12:00:00,1y,2190,-0.3984255065033097,-0.6546216640286628,-0.554309402980514,-0.7946207015548999
2011-04-06 16:00:00,1y,2190,-0.3983838565378562,-0.6545741647427178,-0.554309402980514,-0.7946207015548999
2011-04-06 20:00:00,1y,2190,-0.39834220657240266,-0.6545266654567725,-0.554309402980514,-0.7946207015548999
2011-04-07 00:00:00,1y,2190,-0.39830055660694913,-0.6544791661708274,-0.554309402980514,-0.7946207015548999
2011-04-07 04:00:00,1y,2190,-0.3982589066414956,-0.6544316668848822,-0.554309402980514,-0.7946207015548999
2011-04-07 08:00:00,1y,2190,-0.3982172566760421,-0.654384167598937,-0.554309402980514,-0.7946207015548999
2011-04-07 12:00:00,1y,2190,-0.39817560671058855,-0.6543366683129919,-0.554309402980514,-0.7946207015548999
2011-04-07 16:00:00,1y,2190,-0.398133956745135,-0.6542891690270466,-0.554309402980514,-0.7946207015548999
2011-04-07 20:00:00,1y,2190,-0.3980923067796815,-0.6542416697411015,-0.554309402980514,-0.7946207015548999
2011-04-08 00:00:00,1y,2190,-0.39805065681422797,-0.6541941704551563,-0.5521085755697211,-0.785258932814917
2011-04-08 04:00:00,1y,2190,-0.39804631843303445,-0.6539549351853444,-0.5521085755697211,-0.785258932814917
2011-04-08 08:00:00,1y,2190,-0.39804198005184094,-0.6537156999155326,-0.5521085755697211,-0.785258932814917
2011-04-08 12:00:00,1y,2190,-0.39803764167064737,-0.6534764646457207,-0.5521085755697211,-0.785258932814917
2011-04-08 16:00:00,1y,2190,-0.39803330328945385,-0.6532372293759089,-0.5521085755697211,-0.785258932814917
2011-04-08 20:00:00,1y,2190,-0.39802896490826034,-0.6529979941060972,-0.5521085755697211,-0.785258932814917
2011-04-10 20:00:00,1y,2190,-0.3980246265270668,-0.6527587588362853,-0.5521085755697211,-0.785258932814917
2011-04-11 00:00:00,1y,2190,-0.39859210636512377,-0.6525195235664735,-0.5533190511201592,-0.785258932814917
2011-04-11 04:00:00,1y,2190,-0.39855045639967024,-0.6522802882966616,-0.5533190511201592,-0.785258932814917
2011-04-11 08:00:00,1y,2190,-0.3985088064342167,-0.6520410530268498,-0.5533190511201592,-0.785258932814917
2011-04-11 12:00:00,1y,2190,-0.3984671564687632,-0.6518018177570379,-0.5533190511201592,-0.785258932814917
2011-04-11 16:00:00,1y,2190,-0.3984255065033097,-0.6515625824872261,-0.5533190511201592,-0.785258932814917
2011-04-11 20:00:00,1y,2190,-0.3983838565378562,-0.6513233472174143,-0.5533190511201592,-0.785258932814917
2011-04-12 00:00:00,1y,2190,-0.3996748549420621,-0.6583266083323872,-0.5578780696933259,-0.7898175864391156
2011-04-12 04:00:00,1y,2190,-0.39956182653938155,-0.658279109046442,-0.5578780696933259,-0.7898175864391156
2011-04-12 08:00:00,1y,2190,-0.3994487981367011,-0.6582316097604968,-0.5578780696933259,-0.7898175864391156
2011-04-12 12:00:00,1y,2190,-0.3993357697340206,-0.6581841104745517,-0.5578780696933259,-0.7898175864391156
2011-04-12 16:00:00,1y,2190,-0.39922274133134,-0.6581366111886064,-0.5578780696933259,-0.7898175864391156
2011-04-12 20:00:00,1y,2190,-0.39910971292865954,-0.6580891119026613,-0.5578780696933259,-0.7898175864391156
2011-04-13 00:00:00,1y,2190,-0.3989966845259789,-0.6580416126167161,-0.5578780696933259,-0.7898175864391156
2011-04-13 04:00:00,1y,2190,-0.39888365612329846,-0.657994113330771,-0.5556698139492977,-0.7898175864391156
2011-04-13 08:00:00,1y,2190,-0.39884200615784493,-0.6579466140448257,-0.5556698139492977,-0.7898175864391156
2011-04-13 12:00:00,1y,2190,-0.4009181673715479,-0.6578991147588805,-0.558264005339872,-0.7898175864391156
2011-04-13 16:00:00,1y,2190,-0.4008051389688674,-0.6578516154729354,-0.558264005339872,-0.7898175864391156
2011-04-13 20:00:00,1y,2190,-0.4006921105661868,-0.6578041161869902,-0.558264005339872,-0.7898175864391156
2011-04-14 00:00:00,1y,2190,-0.40057908216350635,-0.6577566169010449,-0.558264005339872,-0.7898175864391156
2011-04-14 04:00:00,1y,2190,-0.40046605376082584,-0.6577091176150999,-0.558264005339872,-0.7898175864391156
2011-04-14 08:00:00,1y,2190,-0.40035302535814526,-0.6576616183291546,-0.558264005339872,-0.7898175864391156
2011-04-14 12:00:00,1y,2190,-0.40023999695546475,-0.6576141190432094,-0.558264005339872,-0.7898175864391156
2011-04-14 16:00:00,1y,2190,-0.4001269685527842,-0.6575666197572643,-0.558264005339872,-0.7898175864391156
2011-04-14 20:00:00,1y,2190,-0.4000139401501037,-0.6575191204713191,-0.558264005339872,-0.7898175864391156
2011-04-15 00:00:00,1y,2190,-0.3999009117474232,-0.6574716211853739,-0.558264005339872,-0.7898175864391156
2011-04-15 04:00:00,1y,2190,-0.40142478742462206,-0.6574241218994287,-0.5584350873301233,-0.7898175864391156
2011-04-15 08:00:00,1y,2190,-0.401389717018658,-0.6573766226134836,-0.5584350873301233,-0.7898175864391156
2011-04-15 12:00:00,1y,2190,-0.4013546466126938,-0.6573291233275383,-0.5584350873301233,-0.7898175864391156
2011-04-15 16:00:00,1y,2190,-0.4013195762067297,-0.6572816240415932,-0.5584350873301233,-0.7898175864391156
2011-04-15 20:00:00,1y,2190,-0.4012845058007655,-0.6572341247556479,-0.5584350873301233,-0.7898175864391156
2011-04-17 20:00:00,1y,2190,-0.4012494353948014,-0.6571866254697029,-0.5584350873301233,-0.7898175864391156
2011-04-18 00:00:00,1y,2190,-0.4012143649888372,-0.6571391261837576,-0.5584350873301233,-0.7898175864391156
2011-04-18 04:00:00,1y,2190,-0.40117929458287316,-0.6570916268978124,-0.5584350873301233,-0.7898175864391156
2011-04-18 08:00:00,1y,2190,-0.401144224176909,-0.6570441276118673,-0.55628041797186,-0.7898175864391156
2011-04-18 12:00:00,1y,2190,-0.4018105618902277,-0.6569966283259221,-0.5582101313999122,-0.7898175864391156
2011-04-18 16:00:00,1y,2190,-0.40177549148426356,-0.6569491290399768,-0.5582101313999122,-0.7898175864391156
2011-04-18 20:00:00,1y,2190,-0.4017404210782994,-0.6569016297540317,-0.5582101313999122,-0.7898175864391156
2011-04-19 00:00:00,1y,2190,-0.4017053506723353,-0.6568541304680865,-0.5582101313999122,-0.7898175864391156
2011-04-19 04:00:00,1y,2190,-0.40167028026637114,-0.6568066311821413,-0.5582101313999122,-0.7898175864391156
2011-04-19 08:00:00,1y,2190,-0.401635209860407,-0.6567591318961962,-0.5582101313999122,-0.7898175864391156
2011-04-19 12:00:00,1y,2190,-0.40160013945444284,-0.656711632610251,-0.5582101313999122,-0.7898175864391156
2011-04-19 16:00:00,1y,2190,-0.4015650690484787,-0.6566641333243058,-0.5582101313999122,-0.7898175864391156
2011-04-19 20:00:00,1y,2190,-0.40152999864251454,-0.6566166340383606,-0.5582101313999122,-0.7898175864391156
2011-04-20 00:00:00,1y,2190,-0.4014949282365505,-0.6565691347524154,-0.5582101313999122,-0.7898175864391156
2011-04-20 04:00:00,1y,2190,-0.40145985783058624,-0.6565216354664702,-0.5582101313999122,-0.7898175864391156
2011-04-20 08:00:00,1y,2190,-0.40142478742462206,-0.6564741361805251,-0.5582101313999122,-0.7898175864391156
2011-04-20 12:00:00,1y,2190,-0.401389717018658,-0.6564266368945798,-0.5582101313999122,-0.7898175864391156
2011-04-20 16:00:00,1y,2190,-0.4013546466126938,-0.6563791376086348,-0.5582101313999122,-0.7898175864391156
2011-04-20 20:00:00,1y,2190,-0.4013195762067297,-0.6563316383226895,-0.5582101313999122,-0.7898175864391156
2011-04-21 00:00:00,1y,2190,-0.4012845058007655,-0.6562841390367443,-0.5582101313999122,-0.7898175864391156
2011-04-21 04:00:00,1y,2190,-0.4012494353948014,-0.6562366397507992,-0.5582101313999122,-0.7898175864391156
2011-04-21 08:00:00,1y,2190,-0.4012143649888372,-0.656189140464854,-0.5582101313999122,-0.7898175864391156
2011-04-21 12:00:00,1y,2190,-0.40117929458287316,-0.6561416411789087,-0.5582101313999122,-0.7898175864391156
2011-04-21 16:00:00,1y,2190,-0.401144224176909,-0.6560941418929636,-0.5560876191401417,-0.7898175864391156
2011-04-21 20:00:00,1y,2190,-0.40103119577422847,-0.6560466426070184,-0.5560876191401417,-0.7898175864391156
2011-04-22 00:00:00,1y,2190,-0.4009181673715479,-0.6559991433210732,-0.5560876191401417,-0.7898175864391156
2011-04-22 04:00:00,1y,2190,-0.4008051389688674,-0.6559516440351281,-0.5560876191401417,-0.7898175864391156
2011-04-22 08:00:00,1y,2190,-0.4006921105661868,-0.6559041447491829,-0.5560876191401417,-0.7898175864391156
2011-04-22 12:00:00,1y,2190,-0.40057908216350635,-0.6558566454632377,-0.5560876191401417,-0.7898175864391156
2011-04-22 16:00:00,1y,2190,-0.40046605376082584,-0.6558091461772925,-0.5560876191401417,-0.7898175864391156
2011-04-22 20:00:00,1y,2190,-0.40035302535814526,-0.6557616468913473,-0.5560876191401417,-0.7898175864391156
2011-04-24 20:00:00,1y,2190,-0.40023999695546475,-0.6557141476054021,-0.5560876191401417,-0.7898175864391156
2011-04-25 00:00:00,1y,2190,-0.4001269685527842,-0.655666648319457,-0.5560876191401417,-0.7898175864391156
2011-04-25 04:00:00,1y,2190,-0.4000139401501037,-0.6556191490335117,-0.5560876191401417,-0.7898175864391156
2011-04-25 08:00:00,1y,2190,-0.3999009117474232,-0.6555716497475667,-0.5560876191401417,-0.7898175864391156
2011-04-25 12:00:00,1y,2190,-0.39978788334474263,-0.6555241504616214,-0.5560876191401417,-0.7898175864391156
2011-04-25 16:00:00,1y,2190,-0.3996748549420621,-0.6554766511756762,-0.5560876191401417,-0.7898175864391156
2011-04-25 20:00:00,1y,2190,-0.39956182653938155,-0.6554291518897309,-0.5560876191401417,-0.7898175864391156
2011-04-26 00:00:00,1y,2190,-0.3994487981367011,-0.6553816526037859,-0.5560876191401417,-0.7898175864391156
2011-04-26 04:00:00,1y,2190,-0.3993357697340206,-0.6553341533178406,-0.5560876191401417,-0.7898175864391156
2011-04-26 08:00:00,1y,2190,-0.39922274133134,-0.6552866540318955,-0.5560876191401417,-0.7898175864391156
2011-04-26 12:00:00,1y,2190,-0.39910971292865954,-0.6552391547459503,-0.5560876191401417,-0.7898175864391156
2011-04-26 16:00:00,1y,2190,-0.40117929458287316,-0.6551916554600051,-0.5570990532872401,-0.7898175864391156
2011-04-26 20:00:00,1y,2190,-0.401144224176909,-0.65514415617406,-0.5550196555657688,-0.7898175864391156
2011-04-27 00:00:00,1y,2190,-0.40103119577422847,-0.6550966568881147,-0.5550196555657688,-0.7898175864391156
2011-04-27 04:00:00,1y,2190,-0.4009181673715479,-0.6550491576021696,-0.5550196555657688,-0.7898175864391156
2011-04-27 08:00:00,1y,2190,-0.4008051389688674,-0.6550016583162244,-0.5550196555657688,-0.7898175864391156
2011-04-27 12:00:00,1y,2190,-0.4006921105661868,-0.6549541590302792,-0.5550196555657688,-0.7898175864391156
2011-04-27 16:00:00,1y,2190,-0.40167028026637114,-0.6618913617694199,-0.5588393581628354,-0.7917294410995969
2011-04-27 20:00:00,1y,2190,-0.401635209860407,-0.6616948775881035,-0.5588393581628354,-0.7917294410995969
2011-04-28 00:00:00,1y,2190,-0.40461296782049755,-0.6614983934067872,-0.561204026355616,-0.7917294410995969
2011-04-28 04:00:00,1y,2190,-0.4044000958570894,-0.6613019092254707,-0.561204026355616,-0.7917294410995969
2011-04-28 08:00:00,1y,2190,-0.40418722389368134,-0.6611054250441544,-0.561204026355616,-0.7917294410995969
2011-04-28 12:00:00,1y,2190,-0.4039743519302731,-0.660908940862838,-0.561204026355616,-0.7917294410995969
2011-04-28 16:00:00,1y,2190,-0.403761479966865,-0.6607124566815217,-0.561204026355616,-0.7917294410995969
2011-04-28 20:00:00,1y,2190,-0.4035486080034569,-0.6605159725002053,-0.561204026355616,-0.7917294410995969
2011-04-29 00:00:00,1y,2190,-0.40333573604004874,-0.6603194883188891,-0.561204026355616,-0.7917294410995969
2011-04-29 04:00:00,1y,2190,-0.40312286407664066,-0.6601230041375727,-0.561204026355616,-0.7917294410995969
2011-04-29 08:00:00,1y,2190,-0.4061656535055739,-0.6599265199562563,-0.5626552177148272,-0.7917294410995969
2011-04-29 12:00:00,1y,2190,-0.40615313711733,-0.6597300357749399,-0.5626552177148272,-0.7917294410995969
2011-04-29 16:00:00,1y,2190,-0.4061406207290861,-0.6595335515936236,-0.5626552177148272,-0.7917294410995969
2011-04-29 20:00:00,1y,2190,-0.40612810434084223,-0.6593370674123072,-0.5626552177148272,-0.7917294410995969
2011-05-01 20:00:00,1y,2190,-0.4061155879525984,-0.6591405832309909,-0.5626552177148272,-0.7917294410995969
2011-05-02 00:00:00,1y,2190,-0.40610307156435443,-0.6589440990496745,-0.5605953210549526,-0.7834303572214766
2011-05-02 04:00:00,1y,2190,-0.40589019960094636,-0.6588965997637294,-0.5605953210549526,-0.7834303572214766
2011-05-02 08:00:00,1y,2190,-0.40567732763753817,-0.6588491004777842,-0.5605953210549526,-0.7834303572214766
2011-05-02 12:00:00,1y,2190,-0.40546445567413003,-0.6588016011918391,-0.5605953210549526,-0.7834303572214766
2011-05-02 16:00:00,1y,2190,-0.4052515837107219,-0.6587541019058938,-0.5605953210549526,-0.7834303572214766
2011-05-02 20:00:00,1y,2190,-0.40503871174731376,-0.6587066026199486,-0.5605953210549526,-0.7834303572214766
2011-05-03 00:00:00,1y,2190,-0.4048258397839057,-0.6586591033340035,-0.5605953210549526,-0.7834303572214766
2011-05-03 04:00:00,1y,2190,-0.40461296782049755,-0.6586116040480583,-0.5605953210549526,-0.7834303572214766
2011-05-03 08:00:00,1y,2190,-0.4044000958570894,-0.658564104762113,-0.5605953210549526,-0.7834303572214766
2011-05-03 12:00:00,1y,2190,-0.40418722389368134,-0.658516605476168,-0.5605953210549526,-0.7834303572214766
2011-05-03 16:00:00,1y,2190,-0.4039743519302731,-0.6584691061902227,-0.5605953210549526,-0.7834303572214766
2011-05-03 20:00:00,1y,2190,-0.403761479966865,-0.6584216069042775,-0.5605953210549526,-0.7834303572214766
2011-05-04 00:00:00,1y,2190,-0.4035486080034569,-0.6583741076183324,-0.5605953210549526,-0.7834303572214766
2011-05-04 04:00:00,1y,2190,-0.40333573604004874,-0.6583266083323872,-0.5605953210549526,-0.7834303572214766
2011-05-04 08:00:00,1y,2190,-0.40312286407664066,-0.658279109046442,-0.5605953210549526,-0.7834303572214766
2011-05-04 12:00:00,1y,2190,-0.4061656535055739,-0.6582316097604968,-0.562553372804223,-0.7834303572214766
2011-05-04 16:00:00,1y,2190,-0.40615313711733,-0.6581841104745517,-0.562553372804223,-0.7834303572214766
2011-05-04 20:00:00,1y,2190,-0.4061406207290861,-0.6581366111886064,-0.562553372804223,-0.7834303572214766
2011-05-05 00:00:00,1y,2190,-0.40612810434084223,-0.6580891119026613,-0.562553372804223,-0.7834303572214766
2011-05-05 04:00:00,1y,2190,-0.4061155879525984,-0.6580416126167161,-0.562553372804223,-0.7834303572214766
2011-05-05 08:00:00,1y,2190,-0.4063533993292321,-0.657994113330771,-0.5628252178449424,-0.7834303572214766
2011-05-05 12:00:00,1y,2190,-0.4063408829409882,-0.6579466140448257,-0.5628252178449424,-0.7834303572214766
2011-05-05 16:00:00,1y,2190,-0.4063283665527443,-0.6578991147588805,-0.5628252178449424,-0.7834303572214766
2011-05-05 20:00:00,1y,2190,-0.4063158501645005,-0.6578516154729354,-0.5628252178449424,-0.7834303572214766
2011-05-06 00:00:00,1y,2190,-0.4063033337762566,-0.6578041161869902,-0.5628252178449424,-0.7834303572214766
2011-05-06 04:00:00,1y,2190,-0.4062908173880127,-0.6577566169010449,-0.5628252178449424,-0.7834303572214766
2011-05-06 08:00:00,1y,2190,-0.4062783009997688,-0.6577091176150999,-0.5628252178449424,-0.7834303572214766
2011-05-06 12:00:00,1y,2190,-0.4062657846115249,-0.6576616183291546,-0.5628252178449424,-0.7834303572214766
2011-05-06 16:00:00,1y,2190,-0.40625326822328106,-0.6576141190432094,-0.5628252178449424,-0.7834303572214766
2011-05-06 20:00:00,1y,2190,-0.40624075183503716,-0.6575666197572643,-0.5628252178449424,-0.7834303572214766
2011-05-08 20:00:00,1y,2190,-0.40622823544679326,-0.6575191204713191,-0.5628252178449424,-0.7834303572214766
2011-05-09 00:00:00,1y,2190,-0.40621571905854936,-0.6574716211853739,-0.5628252178449424,-0.7834303572214766
2011-05-09 04:00:00,1y,2190,-0.40620320267030546,-0.6574241218994287,-0.5628252178449424,-0.7834303572214766
2011-05-09 08:00:00,1y,2190,-0.4061906862820617,-0.6573766226134836,-0.5628252178449424,-0.7834303572214766
2011-05-09 12:00:00,1y,2190,-0.4061781698938178,-0.6573291233275383,-0.5628252178449424,-0.7834303572214766
2011-05-09 16:00:00,1y,2190,-0.4066451177211909,-0.6572816240415932,-0.5649753455914055,-0.7834303572214766
2011-05-09 20:00:00,1y,2190,-0.4065867740427991,-0.6572341247556479,-0.5649753455914055,-0.7834303572214766
2011-05-10 00:00:00,1y,2190,-0.40652843036440733,-0.6571866254697029,-0.5649753455914055,-0.7834303572214766
2011-05-10 04:00:00,1y,2190,-0.4064700866860156,-0.6571391261837576,-0.5649753455914055,-0.7834303572214766
2011-05-10 08:00:00,1y,2190,-0.40641174300762384,-0.6570916268978124,-0.5649753455914055,-0.7834303572214766
2011-05-10 12:00:00,1y,2190,-0.4063533993292321,-0.6570441276118673,-0.5629417308957366,-0.7834303572214766
2011-05-10 16:00:00,1y,2190,-0.4063408829409882,-0.6569966283259221,-0.5629417308957366,-0.7834303572214766
2011-05-10 20:00:00,1y,2190,-0.4063283665527443,-0.6569491290399768,-0.5629417308957366,-0.7834303572214766
2011-05-11 00:00:00,1y,2190,-0.4063158501645005,-0.6569016297540317,-0.5629417308957366,-0.7834303572214766
2011-05-11 04:00:00,1y,2190,-0.4063033337762566,-0.6568541304680865,-0.5629417308957366,-0.7834303572214766
2011-05-11 08:00:00,1y,2190,-0.4062908173880127,-0.6568066311821413,-0.5629417308957366,-0.7834303572214766
2011-05-11 12:00:00,1y,2190,-0.4071702108267165,-0.6567591318961962,-0.5647594563705604,-0.7834303572214766
2011-05-11 16:00:00,1y,2190,-0.40711186714832476,-0.656711632610251,-0.5647594563705604,-0.7834303572214766
2011-05-11 20:00:00,1y,2190,-0.40705352346993307,-0.6566641333243058,-0.5647594563705604,-0.7834303572214766
2011-05-12 00:00:00,1y,2190,-0.4069951797915413,-0.6566166340383606,-0.5647594563705604,-0.7834303572214766
