event_def,horizon,risk_env,group,n,mean_ret_pct,median_ret_pct,win_rate_pct,profit_factor,t_stat,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,maxdd_pct
rolling_2sigma,48h,nasdaq_5d_up,funding_negative_x_risk_on,13,1.3861603127603463,2.4163826851824357,76.92307692307693,2.7678560762849287,1.599338585575528,-3.1329076586055105,-9.425650229529623,5.21409370043464,14.586244152905872,-3.3782066921942078
rolling_2sigma,48h,nasdaq_5d_up,funding_low20_x_risk_on,15,1.1150338183645592,2.4163826851824357,73.33333333333333,2.0725232571152747,1.24091919157581,-3.249251657414053,-9.425650229529623,4.928247841935166,14.586244152905872,-6.1805780215122175
rolling_2sigma,48h,sp500_5d_up,all_funding_covered_crashes,201,0.6032707567317701,0.851294676860646,61.19402985074627,1.3675304301406208,1.6473624609131836,-4.715645132126101,-36.61731954434463,4.154930341539808,16.54069379542192,-42.4412787279136
rolling_2sigma,48h,sp500_5d_up,funding_low_only,44,0.8728159069743535,1.8854834987993625,68.18181818181817,1.5181170562465665,1.0068838199581038,-4.142111894679322,-21.173754184627224,5.0216478723215285,16.013387372730936,-23.46751680148588
rolling_2sigma,48h,sp500_5d_up,risk_on_only,90,0.977983471775745,1.1966721796678226,62.22222222222222,1.835415312148242,2.2225449268328967,-4.140829685608796,-36.61731954434463,3.9813935645065515,14.586244152905872,-16.394359537957794
rolling_2sigma,48h,sp500_5d_up,funding_low_x_risk_on,16,0.8112759879556817,2.4884418425939097,68.75,1.6162340240376578,0.858838436410688,-3.5120378365151845,-9.425650229529623,4.952422959353385,14.586244152905872,-6.1805780215122175
rolling_2sigma,48h,sp500_5d_up,funding_low_x_risk_off,28,0.9079815749850231,1.6039193102001648,67.85714285714286,1.479164445748583,0.7184611762950522,-4.502154213630257,-21.173754184627224,5.061204965446182,16.013387372730936,-28.31344415967566
rolling_2sigma,48h,sp500_5d_up,funding_not_low_x_risk_on,74,1.0140283331422453,0.7981108670318895,60.810810810810814,1.8901856185354962,2.0388466755703876,-4.276784680007415,-36.61731954434463,3.7714412629180476,12.317013986972155,-15.638524582018842
rolling_2sigma,48h,sp500_5d_up,funding_not_low_x_risk_off,83,0.09416175353841026,0.5810212143097462,57.831325301204814,1.0455688927851174,0.15246727893431392,-5.410960022541055,-25.785250679330478,4.037371551944805,16.54069379542192,-41.506982336122036
rolling_2sigma,48h,sp500_5d_up,funding_high_x_risk_off,25,0.11038004606208274,0.3083331087321959,56.00000000000001,1.0777108682393408,0.14962460451055498,-5.115223634162467,-13.62172455334398,3.461734544866407,6.997349780838566,-15.638634847813526
rolling_2sigma,48h,sp500_5d_up,funding_high_x_risk_on,37,0.922866799952007,1.22157714880645,64.86486486486487,1.75183503357732,1.2520483320671347,-4.887984669508593,-24.800118946067222,3.975901308164083,12.317013986972155,-14.021424910163882
rolling_2sigma,48h,sp500_5d_up,funding_negative_x_risk_on,13,1.5188117941974066,2.5605010000053836,76.92307692307693,2.9370347241858434,1.7408774057702487,-3.106782894845975,-9.425650229529623,5.483114289733559,14.586244152905872,-3.378206692194219
rolling_2sigma,48h,sp500_5d_up,funding_low20_x_risk_on,16,0.8112759879556817,2.4884418425939097,68.75,1.6162340240376578,0.858838436410688,-3.5120378365151845,-9.425650229529623,4.952422959353385,14.586244152905872,-6.1805780215122175
rolling_2sigma,48h,broad_3of4_5d_up,all_funding_covered_crashes,201,0.6032707567317701,0.851294676860646,61.19402985074627,1.3675304301406208,1.6473624609131836,-4.715645132126101,-36.61731954434463,4.154930341539808,16.54069379542192,-42.4412787279136
rolling_2sigma,48h,broad_3of4_5d_up,funding_low_only,44,0.8728159069743535,1.8854834987993625,68.18181818181817,1.5181170562465665,1.0068838199581038,-4.142111894679322,-21.173754184627224,5.0216478723215285,16.013387372730936,-23.46751680148588
rolling_2sigma,48h,broad_3of4_5d_up,risk_on_only,80,0.9171983235344544,1.036435912833548,61.25000000000001,1.7364636702279828,1.898646623375002,-4.347785741060841,-36.61731954434463,4.08392718456047,14.586244152905872,-16.394359537957783
rolling_2sigma,48h,broad_3of4_5d_up,funding_low_x_risk_on,14,0.937428506001225,2.4884418425939097,71.42857142857143,1.7445178445934897,0.918139408481644,-3.6313202997009393,-9.425650229529623,5.343212178271474,14.586244152905872,-6.1805780215122175
rolling_2sigma,48h,broad_3of4_5d_up,funding_low_x_risk_off,30,0.8426633607618134,1.6039193102001648,66.66666666666666,1.4474751273439397,0.708155279109652,-4.380481305669233,-21.173754184627224,4.871584529544887,16.013387372730936,-28.31344415967566
rolling_2sigma,48h,broad_3of4_5d_up,funding_not_low_x_risk_on,66,0.9129070727081695,0.7269797046747758,59.09090909090909,1.7347323764115998,1.6679378561765186,-4.499763258925063,-36.61731954434463,3.8168061252884398,12.317013986972155,-14.593790328220546
rolling_2sigma,48h,broad_3of4_5d_up,funding_not_low_x_risk_off,91,0.24836983953269218,0.5942884395541385,59.34065934065934,1.1300458362413912,0.43555007468592993,-5.14953157255387,-25.785250679330478,3.981091076904585,16.54069379542192,-42.52486872752901
rolling_2sigma,48h,broad_3of4_5d_up,funding_high_x_risk_off,30,0.5339494054649122,0.6547723720917549,60.0,1.43504818120032,0.8003435601302172,-4.800943472682347,-13.62172455334398,3.578118523250757,8.102806499104759,-11.889449655201457
rolling_2sigma,48h,broad_3of4_5d_up,funding_high_x_risk_on,32,0.6527215808071548,1.036435912833548,62.5,1.473557120070693,0.7926911823628632,-5.147116232669038,-24.800118946067222,3.947129885194017,12.317013986972155,-14.021424910163871
rolling_2sigma,48h,broad_3of4_5d_up,funding_negative_x_risk_on,11,1.8080124182993211,2.5605010000053836,81.81818181818183,3.943513223623891,1.9975458572580695,-3.184914222233444,-9.425650229529623,6.076971719334796,14.586244152905872,-0.9737025288755419
rolling_2sigma,48h,broad_3of4_5d_up,funding_low20_x_risk_on,14,0.937428506001225,2.4884418425939097,71.42857142857143,1.7445178445934897,0.918139408481644,-3.6313202997009393,-9.425650229529623,5.343212178271474,14.586244152905872,-6.1805780215122175
rolling_2sigma,5d,nasdaq_5d_up,all_funding_covered_crashes,201,0.6471304344411787,1.2411557969275255,56.71641791044776,1.230986651220737,1.0841816795730062,-7.077750310955974,-50.636206449343334,6.674754919204131,31.444205828993194,-70.07390815413308
rolling_2sigma,5d,nasdaq_5d_up,funding_low_only,44,2.0504492252029904,2.5928269940380533,61.36363636363637,1.9574692559092275,1.583086106892822,-6.148705647178305,-26.193128595759863,7.705846275287049,31.444205828993194,-29.73245255366851
rolling_2sigma,5d,nasdaq_5d_up,risk_on_only,88,2.265686187662943,2.415771326965491,61.36363636363637,2.5104364948093614,3.256603407504553,-5.365684175143819,-36.61731954434463,7.12460387968963,26.755031211298963,-24.68002787855087
rolling_2sigma,5d,nasdaq_5d_up,funding_low_x_risk_on,15,2.194072200556089,3.5868121286749948,66.66666666666666,2.9072087417385815,1.5295044349928597,-4.454213146279931,-14.641592066042206,7.232144141629572,14.586244152905872,-12.192539671292035
rolling_2sigma,5d,nasdaq_5d_up,funding_low_x_risk_off,29,1.9761614793306983,2.195540036108593,58.620689655172406,1.7445473540183762,1.0755058363674355,-7.025167285574015,-26.193128595759863,7.950864620282297,31.444205828993194,-37.05295041303833
rolling_2sigma,5d,nasdaq_5d_up,funding_not_low_x_risk_on,73,2.280401390493119,2.3173904940449424,60.273972602739725,2.4507674774179367,2.8895741493000684,-5.55297274271859,-36.61731954434463,7.10250656559238,26.755031211298963,-25.24681479275015
rolling_2sigma,5d,nasdaq_5d_up,funding_not_low_x_risk_off,84,-1.50733154871729,0.38257694217188853,51.19047619047619,0.6424766279412754,-1.4829367906369868,-8.88949706914105,-50.636206449343334,5.762922897132811,19.068356061008785,-83.56518301525827
rolling_2sigma,5d,nasdaq_5d_up,funding_high_x_risk_off,26,0.0885260739904468,1.314884327365929,61.53846153846154,1.0327494103485013,0.060971483616567825,-7.458248835765692,-28.05836351820929,5.9720684443528675,15.14805576551559,-25.11244427741911
rolling_2sigma,5d,nasdaq_5d_up,funding_high_x_risk_on,36,2.6213870918994875,2.0113604426452003,61.111111111111114,3.2481715753495144,2.723997423435685,-5.29871943552137,-24.800118946067222,7.3058792813930795,26.755031211298963,-10.230242454343962
rolling_2sigma,5d,nasdaq_5d_up,funding_negative_x_risk_on,13,2.255752604969032,4.117214004683669,69.23076923076923,2.6994319753660987,1.3661263064233093,-4.187820714492397,-14.641592066042206,7.261573135587975,14.586244152905872,-12.373337625654324
rolling_2sigma,5d,nasdaq_5d_up,funding_low20_x_risk_on,15,2.194072200556089,3.5868121286749948,66.66666666666666,2.9072087417385815,1.5295044349928597,-4.454213146279931,-14.641592066042206,7.232144141629572,14.586244152905872,-12.192539671292035
rolling_2sigma,5d,sp500_5d_up,all_funding_covered_crashes,201,0.6471304344411787,1.2411557969275255,56.71641791044776,1.230986651220737,1.0841816795730062,-7.077750310955974,-50.636206449343334,6.674754919204131,31.444205828993194,-70.07390815413308
rolling_2sigma,5d,sp500_5d_up,funding_low_only,44,2.0504492252029904,2.5928269940380533,61.36363636363637,1.9574692559092275,1.583086106892822,-6.148705647178305,-26.193128595759863,7.705846275287049,31.444205828993194,-29.73245255366851
rolling_2sigma,5d,sp500_5d_up,risk_on_only,90,1.4111445088397976,1.4710934251921153,56.666666666666664,1.7431920492192843,2.086166339757317,-5.7378522680458905,-36.61731954434463,6.484191818261816,26.755031211298963,-32.21045583721377
rolling_2sigma,5d,sp500_5d_up,funding_low_x_risk_on,16,1.5869559627699572,3.8520130666793313,62.5,1.8444819786535551,0.9571505108041146,-5.050120777362629,-14.641592066042206,7.250816826512768,14.586244152905872,-12.192539671292035
rolling_2sigma,5d,sp500_5d_up,funding_low_x_risk_off,28,2.3153025180218663,1.7183479165180593,60.71428571428571,2.0104184697107783,1.2709531735728246,-6.7764684299301186,-26.193128595759863,7.965863103158068,31.444205828993194,-32.13694576131388
