symbol,shock_side,shock_level,threshold_pct,horizon_bars,horizon_hours,signal_timestamp,exit_timestamp,signal_return_pct,funding_timestamp,funding_rate_pct,funding_rate_24h_sum_pct,funding_regime,funding_q20_pct,funding_q80_pct,holding_funding_sum_pct,gross_mr_return_pct,funding_adjusted_mr_return_pct
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-08-11 12:00,2020-08-11 16:00,-2.2452667336,2020-08-11 08:00,0.0227360000,0.0361080000,funding_high,0.0014396000,0.0100000000,0.0598160000,-0.8198459064,-0.8796619064
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-08-18 12:00,2020-08-18 16:00,-1.9583415028,2020-08-18 08:00,0.0782060000,0.2838710000,funding_high,0.0014396000,0.0100000000,0.1001560000,0.3979699529,0.2978139529
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-02 08:00,2020-09-02 12:00,-2.7397789417,2020-09-02 08:00,0.0350740000,0.1148290000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.6716337794,-0.6716337794
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-03 12:00,2020-09-03 16:00,-4.9167286704,2020-09-03 08:00,0.0168280000,0.0832600000,funding_high,0.0014396000,0.0100000000,0.0247090000,0.1162367708,0.0915277708
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-03 20:00,2020-09-04 00:00,-5.2052853397,2020-09-03 16:00,0.0247090000,0.0629310000,funding_high,0.0014396000,0.0100000000,0.0100000000,1.2209144287,1.2109144287
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-05 16:00,2020-09-05 20:00,-3.1364051358,2020-09-05 16:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,2.0875016033,2.0875016033
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-08 08:00,2020-09-08 12:00,-2.7808695428,2020-09-08 08:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.1512175253,1.1512175253
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-13 08:00,2020-09-13 12:00,-2.0835404906,2020-09-13 08:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.4343606426,-0.4343606426
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-21 08:00,2020-09-21 12:00,-2.4710796525,2020-09-21 08:00,-0.0120710000,-0.0262020000,funding_low_or_negative,0.0014396000,0.0100000000,0.0000000000,-2.0680634625,-2.0680634625
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-09-21 12:00,2020-09-21 16:00,-2.0680634625,2020-09-21 08:00,-0.0120710000,-0.0262020000,funding_low_or_negative,0.0014396000,0.0100000000,0.0100000000,0.7629125065,0.7529125065
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-10-25 04:00,2020-10-25 08:00,-2.0383082291,2020-10-25 00:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0100000000,-0.5813179864,-0.5913179864
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-10-28 08:00,2020-10-28 12:00,-2.5650433257,2020-10-28 08:00,0.0100000000,0.0237250000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.7315141859,-0.7315141859
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-02 08:00,2020-11-02 12:00,-2.4965956308,2020-11-02 08:00,-0.0032750000,-0.0004370000,funding_low_or_negative,0.0014396000,0.0100000000,0.0000000000,0.7198228335,0.7198228335
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-04 04:00,2020-11-04 08:00,-2.1606071700,2020-11-04 00:00,-0.0078160000,-0.0168640000,funding_low_or_negative,0.0014396000,0.0100000000,-0.0026480000,0.8823161430,0.8849641430
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-07 16:00,2020-11-07 20:00,-4.6329624755,2020-11-07 16:00,0.0358900000,0.0987520000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.1864986645,1.1864986645
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-09 12:00,2020-11-09 16:00,-5.2046995362,2020-11-09 08:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0100000000,2.3652528665,2.3552528665
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-18 12:00,2020-11-18 16:00,-2.0824102809,2020-11-18 08:00,0.0575720000,0.0887100000,funding_high,0.0014396000,0.0100000000,0.0214860000,-1.2043896629,-1.2258756629
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-22 08:00,2020-11-22 12:00,-3.3559342250,2020-11-22 08:00,0.0869850000,0.2267860000,funding_high,0.0014396000,0.0100000000,0.0000000000,2.2529627819,2.2529627819
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-26 00:00,2020-11-26 04:00,-4.3182306260,2020-11-26 00:00,0.0354140000,0.1487850000,funding_high,0.0014396000,0.0100000000,0.0000000000,-1.7333675802,-1.7333675802
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-26 08:00,2020-11-26 12:00,-2.9950481614,2020-11-26 08:00,0.0131300000,0.1238360000,funding_high,0.0014396000,0.0100000000,0.0000000000,-1.1458379668,-1.1458379668
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-11-26 16:00,2020-11-26 20:00,-2.3237801011,2020-11-26 16:00,0.0287960000,0.0773400000,funding_high,0.0014396000,0.0100000000,0.0000000000,3.7584986515,3.7584986515
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-04 08:00,2020-12-04 12:00,-2.3648700455,2020-12-04 08:00,0.0100000000,0.0481580000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.5829021762,0.5829021762
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-04 20:00,2020-12-05 00:00,-2.0601297719,2020-12-04 16:00,0.0100000000,0.0327030000,funding_high,0.0014396000,0.0100000000,0.0100000000,0.8984999344,0.8884999344
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-08 08:00,2020-12-08 12:00,-2.0057623735,2020-12-08 08:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.2499144965,0.2499144965
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-08 20:00,2020-12-09 00:00,-2.5412569352,2020-12-08 16:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0100000000,-0.1316072767,-0.1416072767
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-09 04:00,2020-12-09 08:00,-2.0757104001,2020-12-09 00:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0100000000,1.7743827113,1.7643827113
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-20 00:00,2020-12-20 04:00,-2.0146928617,2020-12-20 00:00,0.0782280000,0.1868040000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.2023469413,1.2023469413
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-20 20:00,2020-12-21 00:00,-2.0027040273,2020-12-20 16:00,0.0388960000,0.1546100000,funding_high,0.0014396000,0.0100000000,0.0417950000,2.0665783161,2.0247833161
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-21 08:00,2020-12-21 12:00,-5.7243537416,2020-12-21 08:00,0.0302490000,0.1109400000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.0030027126,0.0030027126
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-23 08:00,2020-12-23 12:00,-2.1095709057,2020-12-23 08:00,0.0100000000,0.0412660000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.6582601941,1.6582601941
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-25 12:00,2020-12-25 16:00,-2.2604884807,2020-12-25 08:00,0.0100000000,0.0557440000,funding_high,0.0014396000,0.0100000000,0.0349050000,1.7515944022,1.7166894022
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-27 20:00,2020-12-28 00:00,-2.9985757744,2020-12-27 16:00,0.0711640000,0.1165720000,funding_high,0.0014396000,0.0100000000,0.0434630000,3.7123005255,3.6688375255
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-29 00:00,2020-12-29 04:00,-2.3721681839,2020-12-29 00:00,0.0376930000,0.1451040000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.0339257227,-0.0339257227
BTCUSDT,lower,5pct,-1.8987744291,1,4,2020-12-30 08:00,2020-12-30 12:00,-1.9486457881,2020-12-30 08:00,0.0768360000,0.1657290000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.1249466315,1.1249466315
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-02 20:00,2021-01-03 00:00,-2.6038219759,2021-01-02 16:00,0.1154710000,0.1456220000,funding_high,0.0014396000,0.0100000000,0.1240580000,1.2217188600,1.0976608600
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-03 12:00,2021-01-03 16:00,-2.6706769757,2021-01-03 08:00,0.1147440000,0.3542730000,funding_high,0.0014396000,0.0100000000,0.1550060000,-2.2162131080,-2.3712191080
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-03 16:00,2021-01-03 20:00,-2.2162131080,2021-01-03 16:00,0.1550060000,0.3938080000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.6928176449,0.6928176449
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-04 04:00,2021-01-04 08:00,-4.3814614646,2021-01-04 00:00,0.1641260000,0.4338760000,funding_high,0.0014396000,0.0100000000,0.2364820000,-4.2220564451,-4.4585384451
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-04 08:00,2021-01-04 12:00,-4.2220564451,2021-01-04 08:00,0.2364820000,0.5556140000,funding_high,0.0014396000,0.0100000000,0.0000000000,3.2093635379,3.2093635379
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-05 00:00,2021-01-05 04:00,-2.4964933231,2021-01-05 00:00,0.0883380000,0.3809570000,funding_high,0.0014396000,0.0100000000,0.0000000000,-1.2326623154,-1.2326623154
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-08 00:00,2021-01-08 04:00,-2.7905864552,2021-01-08 00:00,0.2135170000,0.4561020000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.5100383786,1.5100383786
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-10 08:00,2021-01-10 12:00,-4.4837914746,2021-01-10 08:00,0.1206320000,0.4131780000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.2429527518,1.2429527518
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-10 16:00,2021-01-10 20:00,-5.7453391912,2021-01-10 16:00,0.0529880000,0.3192240000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.8338813985,1.8338813985
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-11 00:00,2021-01-11 04:00,-7.3735101054,2021-01-11 00:00,0.0864860000,0.2601060000,funding_high,0.0014396000,0.0100000000,0.0000000000,-3.0451734076,-3.0451734076
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-11 04:00,2021-01-11 08:00,-3.0451734076,2021-01-11 00:00,0.0864860000,0.2601060000,funding_high,0.0014396000,0.0100000000,0.0815530000,-0.5155908928,-0.5971438928
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-11 12:00,2021-01-11 16:00,-7.9659529091,2021-01-11 08:00,0.0815530000,0.2210270000,funding_high,0.0014396000,0.0100000000,0.0534440000,2.1137279968,2.0602839968
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-12 08:00,2021-01-12 12:00,-2.7920107298,2021-01-12 08:00,0.0508550000,0.1378250000,funding_high,0.0014396000,0.0100000000,0.0000000000,-4.5691977039,-4.5691977039
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-12 12:00,2021-01-12 16:00,-4.5691977039,2021-01-12 08:00,0.0508550000,0.1378250000,funding_high,0.0014396000,0.0100000000,0.0549450000,2.4980241334,2.4430791334
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-15 12:00,2021-01-15 16:00,-6.7800609717,2021-01-15 08:00,0.0644830000,0.1886140000,funding_high,0.0014396000,0.0100000000,0.1181850000,-1.1110412790,-1.2292262790
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-16 16:00,2021-01-16 20:00,-2.9406881117,2021-01-16 16:00,0.0684960000,0.1110690000,funding_high,0.0014396000,0.0100000000,0.0000000000,-1.0540453532,-1.0540453532
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-17 04:00,2021-01-17 08:00,-3.9930365898,2021-01-17 00:00,0.0331090000,0.1341780000,funding_high,0.0014396000,0.0100000000,0.0302760000,1.4459310974,1.4156550974
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-18 00:00,2021-01-18 04:00,-2.0367558959,2021-01-18 00:00,0.0553750000,0.0956510000,funding_high,0.0014396000,0.0100000000,0.0000000000,2.8041380718,2.8041380718
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-19 16:00,2021-01-19 20:00,-2.8519556110,2021-01-19 16:00,0.1584670000,0.3602270000,funding_high,0.0014396000,0.0100000000,0.0000000000,-1.0761443783,-1.0761443783
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-20 00:00,2021-01-20 04:00,-2.3368321962,2021-01-20 00:00,0.0881780000,0.3867350000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.7378249471,1.7378249471
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-20 08:00,2021-01-20 12:00,-3.5693116583,2021-01-20 08:00,0.0179670000,0.2646120000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.6820360478,-0.6820360478
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-21 00:00,2021-01-21 04:00,-2.5619582550,2021-01-21 00:00,0.0420780000,0.0765270000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.1537097588,0.1537097588
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-21 08:00,2021-01-21 12:00,-7.2320762665,2021-01-21 08:00,0.0483570000,0.1069170000,funding_high,0.0014396000,0.0100000000,0.0000000000,-2.5933041982,-2.5933041982
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-21 12:00,2021-01-21 16:00,-2.5933041982,2021-01-21 08:00,0.0483570000,0.1069170000,funding_high,0.0014396000,0.0100000000,0.0265890000,3.3974239793,3.3708349793
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-21 20:00,2021-01-22 00:00,-5.1134352119,2021-01-21 16:00,0.0265890000,0.1170240000,funding_high,0.0014396000,0.0100000000,0.0100000000,0.3018764936,0.2918764936
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-22 20:00,2021-01-23 00:00,-1.9369449087,2021-01-22 16:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0100000000,-1.7766763495,-1.7866763495
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-23 08:00,2021-01-23 12:00,-3.9824286947,2021-01-23 08:00,0.0121820000,0.0321820000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.7292241275,0.7292241275
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-24 12:00,2021-01-24 16:00,-2.7052562501,2021-01-24 08:00,0.0143680000,0.0343680000,funding_high,0.0014396000,0.0100000000,0.0413880000,-2.0573777936,-2.0987657936
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-24 16:00,2021-01-24 20:00,-2.0573777936,2021-01-24 16:00,0.0413880000,0.0657560000,funding_high,0.0014396000,0.0100000000,0.0000000000,3.0005937055,3.0005937055
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-25 16:00,2021-01-25 20:00,-3.0848838239,2021-01-25 16:00,0.0424140000,0.1046670000,funding_high,0.0014396000,0.0100000000,0.0000000000,-3.5253081970,-3.5253081970
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-25 20:00,2021-01-26 00:00,-3.5253081970,2021-01-25 16:00,0.0424140000,0.1046670000,funding_high,0.0014396000,0.0100000000,0.0135060000,-2.3068515925,-2.3203575925
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-26 00:00,2021-01-26 04:00,-2.3068515925,2021-01-26 00:00,0.0135060000,0.1081730000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.3956481076,0.3956481076
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-27 00:00,2021-01-27 04:00,-2.0754571530,2021-01-27 00:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.1810708917,-0.1810708917
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-27 08:00,2021-01-27 12:00,-3.5407285359,2021-01-27 08:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,-1.0381700306,-1.0381700306
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-29 04:00,2021-01-29 08:00,-4.4468888895,2021-01-29 00:00,0.0100000000,0.0422620000,funding_high,0.0014396000,0.0100000000,0.0648030000,13.7577111409,13.6929081409
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-29 16:00,2021-01-29 20:00,-7.8722501534,2021-01-29 16:00,0.1667890000,0.2415920000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.1935810863,-0.1935810863
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-30 00:00,2021-01-30 04:00,-2.8993719406,2021-01-30 00:00,0.0392080000,0.2708000000,funding_high,0.0014396000,0.0100000000,0.0000000000,2.2978971922,2.2978971922
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-01-31 12:00,2021-01-31 16:00,-2.1094063683,2021-01-31 08:00,0.0461170000,0.1534890000,funding_high,0.0014396000,0.0100000000,0.0442340000,-0.1640286727,-0.2082626727
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-01 12:00,2021-02-01 16:00,-3.0388641424,2021-02-01 08:00,0.0375610000,0.0957270000,funding_high,0.0014396000,0.0100000000,0.0668480000,2.0238816251,1.9570336251
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-04 12:00,2021-02-04 16:00,-2.0505826515,2021-02-04 08:00,0.0742860000,0.1786360000,funding_high,0.0014396000,0.0100000000,0.0619360000,2.4394909653,2.3775549653
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-06 20:00,2021-02-07 00:00,-2.5011396220,2021-02-06 16:00,0.1023710000,0.2069800000,funding_high,0.0014396000,0.0100000000,0.1555460000,-0.8855295190,-1.0410755190
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-07 12:00,2021-02-07 16:00,-2.9247855523,2021-02-07 08:00,0.0651210000,0.3230380000,funding_high,0.0014396000,0.0100000000,0.1062060000,0.3393135197,0.2331075197
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-09 08:00,2021-02-09 12:00,-2.3955221023,2021-02-09 08:00,0.1865730000,0.5666910000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.8431414814,0.8431414814
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-10 12:00,2021-02-10 16:00,-4.9130835450,2021-02-10 08:00,0.1753500000,0.4608220000,funding_high,0.0014396000,0.0100000000,0.1123970000,1.8695677796,1.7571707796
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-15 00:00,2021-02-15 04:00,-3.0462524521,2021-02-15 00:00,0.1178600000,0.4135340000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.3109740929,0.3109740929
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-20 20:00,2021-02-21 00:00,-2.0102912201,2021-02-20 16:00,0.1225350000,0.3953180000,funding_high,0.0014396000,0.0100000000,0.1003570000,1.1821254150,1.0817684150
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-22 00:00,2021-02-22 04:00,-2.7342886574,2021-02-22 00:00,0.1170490000,0.3418910000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.0024750189,1.0024750189
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-22 08:00,2021-02-22 12:00,-3.4217247257,2021-02-22 08:00,0.0917820000,0.3346510000,funding_high,0.0014396000,0.0100000000,0.0000000000,-2.3910391380,-2.3910391380
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-22 12:00,2021-02-22 16:00,-2.3910391380,2021-02-22 08:00,0.0917820000,0.3346510000,funding_high,0.0014396000,0.0100000000,0.0778640000,0.6459584945,0.5680944945
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-23 00:00,2021-02-23 04:00,-4.1164922585,2021-02-23 00:00,0.0249470000,0.1945930000,funding_high,0.0014396000,0.0100000000,0.0000000000,-4.4637717838,-4.4637717838
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-23 04:00,2021-02-23 08:00,-4.4637717838,2021-02-23 00:00,0.0249470000,0.1945930000,funding_high,0.0014396000,0.0100000000,0.0296200000,-6.8166221517,-6.8462421517
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-23 08:00,2021-02-23 12:00,-6.8166221517,2021-02-23 08:00,0.0296200000,0.1324310000,funding_high,0.0014396000,0.0100000000,0.0000000000,4.7027912919,4.7027912919
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-23 16:00,2021-02-23 20:00,-6.5447606838,2021-02-23 16:00,0.0132810000,0.0678480000,funding_high,0.0014396000,0.0100000000,0.0000000000,7.1375637719,7.1375637719
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-25 16:00,2021-02-25 20:00,-2.8042041302,2021-02-25 16:00,0.0340530000,0.0700060000,funding_high,0.0014396000,0.0100000000,0.0000000000,-4.9122788582,-4.9122788582
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-25 20:00,2021-02-26 00:00,-4.9122788582,2021-02-25 16:00,0.0340530000,0.0700060000,funding_high,0.0014396000,0.0100000000,0.0100000000,0.5434318732,0.5334318732
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-26 04:00,2021-02-26 08:00,-5.1071984918,2021-02-26 00:00,0.0100000000,0.0623000000,funding_high,0.0014396000,0.0100000000,0.0100000000,3.1817757156,3.1717757156
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-27 20:00,2021-02-28 00:00,-2.7783515647,2021-02-27 16:00,0.0100380000,0.0847720000,funding_high,0.0014396000,0.0100000000,0.0100000000,-3.2564738557,-3.2664738557
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-28 00:00,2021-02-28 04:00,-3.2564738557,2021-02-28 00:00,0.0100000000,0.0646080000,funding_high,0.0014396000,0.0100000000,0.0000000000,-0.5129518155,-0.5129518155
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-02-28 12:00,2021-02-28 16:00,-4.2717487491,2021-02-28 08:00,0.0100000000,0.0300380000,funding_high,0.0014396000,0.0100000000,0.0377060000,2.3104009280,2.2726949280
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-01 16:00,2021-03-01 20:00,-1.8987992136,2021-03-01 16:00,0.0100000000,0.0369210000,funding_high,0.0014396000,0.0100000000,0.0000000000,2.7067608427,2.7067608427
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-02 16:00,2021-03-02 20:00,-2.5143947352,2021-03-02 16:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,2.0295545616,2.0295545616
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-04 16:00,2021-03-04 20:00,-2.8996941520,2021-03-04 16:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.7755828924,0.7755828924
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-05 00:00,2021-03-05 04:00,-2.2669500919,2021-03-05 00:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.1905359846,0.1905359846
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-10 00:00,2021-03-10 04:00,-2.6151373593,2021-03-10 00:00,0.0243440000,0.1233580000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.3110040336,1.3110040336
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-15 04:00,2021-03-15 08:00,-4.3846161308,2021-03-15 00:00,0.0820100000,0.2816720000,funding_high,0.0014396000,0.0100000000,0.1052100000,-2.8770846811,-2.9822946811
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-15 08:00,2021-03-15 12:00,-2.8770846811,2021-03-15 08:00,0.1052100000,0.3022890000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.1305273640,0.1305273640
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-16 00:00,2021-03-16 04:00,-2.4252435911,2021-03-16 00:00,0.0225730000,0.1435590000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.7659602846,1.7659602846
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-17 00:00,2021-03-17 04:00,-2.4813255360,2021-03-17 00:00,0.0353670000,0.1119020000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.5655055113,0.5655055113
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-18 16:00,2021-03-18 20:00,-3.8349961942,2021-03-18 16:00,0.0325470000,0.0920710000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.6166088583,0.6166088583
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-20 20:00,2021-03-21 00:00,-1.9945947771,2021-03-20 16:00,0.0489360000,0.1426680000,funding_high,0.0014396000,0.0100000000,0.0313660000,-0.5389155443,-0.5702815443
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-22 16:00,2021-03-22 20:00,-2.7673159360,2021-03-22 16:00,0.0489770000,0.1464580000,funding_high,0.0014396000,0.0100000000,0.0000000000,-2.6308663599,-2.6308663599
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-22 20:00,2021-03-23 00:00,-2.6308663599,2021-03-22 16:00,0.0489770000,0.1464580000,funding_high,0.0014396000,0.0100000000,0.0242100000,1.1061813986,1.0819713986
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-24 16:00,2021-03-24 20:00,-2.8129831018,2021-03-24 16:00,0.0264220000,0.0964430000,funding_high,0.0014396000,0.0100000000,0.0000000000,-4.5465152719,-4.5465152719
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-24 20:00,2021-03-25 00:00,-4.5465152719,2021-03-24 16:00,0.0264220000,0.0964430000,funding_high,0.0014396000,0.0100000000,0.0118280000,-0.3462534190,-0.3580814190
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-25 12:00,2021-03-25 16:00,-2.2626934045,2021-03-25 08:00,0.0100000000,0.0482500000,funding_high,0.0014396000,0.0100000000,0.0100000000,2.3240205370,2.3140205370
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-03-28 16:00,2021-03-28 20:00,-2.0539065173,2021-03-28 16:00,0.0100000000,0.0300000000,funding_high,0.0014396000,0.0100000000,0.0000000000,1.0252524521,1.0252524521
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-04-03 20:00,2021-04-04 00:00,-2.6722102373,2021-04-03 16:00,0.1013130000,0.2724230000,funding_high,0.0014396000,0.0100000000,0.0520900000,0.7691032038,0.7170132038
BTCUSDT,lower,5pct,-1.8987744291,1,4,2021-04-07 08:00,2021-04-07 12:00,-2.6805249674,2021-04-07 08:00,0.0537490000,0.1950940000,funding_high,0.0014396000,0.0100000000,0.0000000000,0.2322919729,0.2322919729
