event_timestamp,row_pos,event_year,btc_open,btc_high,btc_low,btc_close,btc_log_ret_4h,btc_sigma_score_180,funding_rate,funding_percentile_expanding,funding_low,funding_negative,funding_high,funding_bucket,risk_on_nasdaq,risk_on_sp500,risk_on_broad_3of4,risk_bucket,regime_label,entry_time_24h,exit_time_24h,entry_price_24h,exit_price_24h,future_return_24h,mae_24h,mfe_24h,entry_time_48h,exit_time_48h,entry_price_48h,exit_price_48h,future_return_48h,mae_48h,mfe_48h
2021-05-10 16:00:00,5708,2021,58336.7,58575.8,55528.3,55706.7,-0.04613097092326467,-2.812846016240647,0.00098653,0.8974358974358975,False,False,True,high,False,False,False,risk_off,2021_risk_off_high,2021-05-10 20:00:00,2021-05-11 20:00:00,55715.5,56657.2,0.016901939316707137,-0.03601511249113798,0.02118799974872343,2021-05-10 20:00:00,2021-05-12 20:00:00,55715.5,54459.9,-0.022535919088942924,-0.12734696807890078,0.04013425348421884
2021-05-12 20:00:00,5721,2021,54459.9,54752.4,48620.3,49474.9,-0.0959991807701184,-5.6940928384294525,0.00039761,0.6775757575757576,False,False,False,neutral,False,False,False,risk_off,2021_risk_off_neutral,2021-05-13 00:00:00,2021-05-14 00:00:00,49468.7,49648.2,0.003628557047183456,-0.07193033170469398,0.03803617236757795,2021-05-13 00:00:00,2021-05-17 00:00:00,49468.7,46412.4,-0.06178250085407533,-0.1353603389618081,0.04143225918611182
2021-05-17 00:00:00,5734,2021,46412.4,46590.7,42772.6,42854.3,-0.1510439866252464,-8.072069977858021,0.0001,0.49522673031026254,False,False,False,neutral,False,False,False,risk_off,2021_risk_off_neutral,2021-05-17 04:00:00,2021-05-18 04:00:00,42854.5,44769.2,0.044679088543793544,-0.01797244163390066,0.06868590229730831,2021-05-17 04:00:00,2021-05-19 04:00:00,42854.5,40551.7,-0.05373531367767681,-0.10108156669661306,0.06868590229730831
2021-05-18 12:00:00,5743,2021,45333.8,45356.9,42672.9,42999.5,-0.05285116816816534,-2.283401351248967,0.00014723,0.5213776722090261,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-05-18 16:00:00,2021-05-19 16:00:00,42997.9,37407.8,-0.13000867484225975,-0.30661729991464703,0.018882317508529534,2021-05-18 16:00:00,2021-05-20 16:00:00,42997.9,41472.0,-0.03548777963574967,-0.30661729991464703,0.018882317508529534
2021-05-19 20:00:00,5751,2021,39382.8,40184.6,36699.4,36713.0,-0.07019317862218781,-2.8710473893209976,-0.00089697,0.001182033096926714,True,True,False,low_or_negative,True,True,True,risk_on,2021_risk_on_low_or_negative,2021-05-20 00:00:00,2021-05-21 00:00:00,36713.0,40566.8,0.10497099120202669,-0.047419170321139736,0.15703701686051263,2021-05-20 00:00:00,2021-05-24 00:00:00,36713.0,34651.8,-0.056143600359545576,-0.08745948301691497,0.15703701686051263
2021-05-21 12:00:00,5761,2021,41151.3,41717.6,36509.5,36798.6,-0.11183216757766148,-4.392150877528846,-1.001e-05,0.04935370152761457,True,True,False,low_or_negative,True,True,True,risk_on,2021_risk_on_low_or_negative,2021-05-21 16:00:00,2021-05-24 16:00:00,36813.5,37554.0,0.02011490350007472,-0.08995069743436512,0.07965284474445533,2021-05-21 16:00:00,2021-05-25 16:00:00,36813.5,38283.0,0.039917421598055114,-0.08995069743436512,0.08342320072799381
2021-05-25 08:00:00,5772,2021,39007.1,39123.2,36509.2,36545.3,-0.0651910938863864,-2.302003603354517,0.0001,0.5028968713789108,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-05-25 12:00:00,2021-05-26 12:00:00,36546.2,39868.0,0.09089317083581894,-0.002391493506848752,0.11719412688596909,2021-05-25 12:00:00,2021-05-27 12:00:00,36546.2,39734.7,0.08724573279848524,-0.002391493506848752,0.11719412688596909
2021-06-07 20:00:00,5829,2021,35605.2,35693.2,33319.5,33540.7,-0.059732067827368056,-2.0703927009140886,0.0001,0.5227021040974529,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-06-08 00:00:00,2021-06-09 00:00:00,33540.7,33359.6,-0.005399410268718263,-0.07526378399973754,0.01409630687493113,2021-06-08 00:00:00,2021-06-10 00:00:00,33540.7,37345.4,0.11343531888124003,-0.07526378399973754,0.12150014758189309
2021-07-20 00:00:00,6010,2021,30797.5,31016.4,29476.2,29566.1,-0.04079209496584422,-2.135138143663665,-0.00015687,0.021359223300970873,True,True,False,low_or_negative,False,False,False,risk_off,2021_risk_off_low_or_negative,2021-07-20 04:00:00,2021-07-21 04:00:00,29566.3,29805.8,0.00810043867511312,-0.010095953839337368,0.045156140606027906,2021-07-20 04:00:00,2021-07-22 04:00:00,29566.3,31897.2,0.07883637790322084,-0.010095953839337368,0.10833279781372718
2021-07-26 20:00:00,6039,2021,39344.6,39425.6,36755.7,37205.5,-0.055902135646410604,-2.771283470026106,0.0001,0.5895238095238096,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-07-27 00:00:00,2021-07-28 00:00:00,37205.5,39442.2,0.06011745575250971,-0.02257999489322815,0.0834688419722891,2021-07-27 00:00:00,2021-07-29 00:00:00,37205.5,39982.8,0.07464756554810448,-0.02257999489322815,0.09798282511994194
2021-08-02 00:00:00,6064,2021,39825.4,40059.7,39241.8,39752.9,-0.05928471753556955,-2.8580098385174373,0.0001,0.5968194574368568,False,False,False,neutral,False,True,True,risk_off,2021_risk_off_neutral,2021-08-02 04:00:00,2021-08-03 04:00:00,39756.5,38614.9,-0.028714801353237784,-0.045273099996227084,0.017119213210418316,2021-08-02 04:00:00,2021-08-04 04:00:00,39756.5,37925.0,-0.046067938576081935,-0.05399368656697645,0.017119213210418316
2021-09-07 12:00:00,6223,2021,50899.1,51059.6,42952.7,46692.4,-0.08626972513598978,-5.6827831714171255,0.0001,0.6078098471986417,False,False,False,neutral,True,False,False,risk_on,2021_risk_on_neutral,2021-09-07 16:00:00,2021-09-08 16:00:00,46690.1,46027.8,-0.014185019950696098,-0.04877265201830794,0.01826083045442184,2021-09-07 16:00:00,2021-09-09 16:00:00,46690.1,46968.4,0.005960578366720259,-0.04877265201830794,0.01826083045442184
2021-09-20 00:00:00,6274,2021,47189.4,47283.2,45122.3,45503.7,-0.03757223635599063,-2.6783736185644234,0.0001,0.618421052631579,False,False,False,neutral,False,False,False,risk_off,2021_risk_off_neutral,2021-09-20 04:00:00,2021-09-21 04:00:00,45502.1,42620.8,-0.06332235215517512,-0.1174165587961874,0.005874454146072461,2021-09-20 04:00:00,2021-09-22 04:00:00,45502.1,42006.1,-0.07683161876045286,-0.1306027633889424,0.005874454146072461
2021-09-21 20:00:00,6285,2021,41959.2,42252.3,39559.4,40660.1,-0.03149096468036357,-2.1635300438423415,0.0001,0.61998361998362,False,False,False,neutral,False,False,False,risk_off,2021_risk_off_neutral,2021-09-22 00:00:00,2021-09-23 00:00:00,40664.8,43511.1,0.06999419645491911,-0.003295233223820082,0.08530965355786813,2021-09-22 00:00:00,2021-09-24 00:00:00,40664.8,44826.2,0.10233420550451489,-0.003295233223820082,0.10498760598847157
2021-09-24 08:00:00,6300,2021,44794.0,45018.5,40705.5,41480.8,-0.07690603871993694,-5.180507687387965,-8.536e-05,0.04882017900732303,True,True,False,low_or_negative,False,False,False,risk_off,2021_risk_off_low_or_negative,2021-09-24 12:00:00,2021-09-27 12:00:00,41480.8,43701.5,0.05353561165647713,-0.014855065476075735,0.0679832597249812,2021-09-24 12:00:00,2021-09-28 12:00:00,41480.8,42052.9,0.013791923010163742,-0.014855065476075735,0.0679832597249812
2021-10-22 12:00:00,6421,2021,63331.4,63653.2,60465.0,60627.2,-0.04362340839052528,-2.743546423339456,0.00024509,0.7067783701447068,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-10-22 16:00:00,2021-10-25 16:00:00,60627.2,63551.7,0.048237424786234495,-0.010998363770716724,0.049761493191174955,2021-10-22 16:00:00,2021-10-26 16:00:00,60627.2,62462.7,0.030275190013723252,-0.010998363770716724,0.049761493191174955
2021-11-01 00:00:00,6454,2021,61280.4,61717.0,59773.8,59886.0,-0.03778040332449469,-2.2724806173925822,0.00032554,0.7391952309985097,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-11-01 04:00:00,2021-11-02 04:00:00,59886.0,61068.5,0.019745850449186753,-0.006445579935210222,0.04236048492135058,2021-11-01 04:00:00,2021-11-03 04:00:00,59886.0,63197.8,0.05530173997261478,-0.006445579935210222,0.07256119961259722
2021-11-16 00:00:00,6520,2021,63560.6,63565.0,60440.1,60878.7,-0.043110421680086095,-2.914123102475755,0.00035998,0.7512617159336697,False,False,False,neutral,False,True,False,risk_off,2021_risk_off_neutral,2021-11-16 04:00:00,2021-11-17 04:00:00,60890.3,58997.9,-0.031078841785965983,-0.038671184080223076,0.009876778403128172,2021-11-16 04:00:00,2021-11-18 04:00:00,60890.3,59824.5,-0.01750360894920866,-0.041241379989916394,0.009876778403128172
2021-11-22 16:00:00,6548,2021,58172.0,58222.8,55793.6,55954.3,-0.038824157135303995,-2.6705653458990675,0.0001,0.6005685856432125,False,False,False,neutral,True,True,True,risk_on,2021_risk_on_neutral,2021-11-22 20:00:00,2021-11-23 20:00:00,55955.3,57730.7,0.0317288978881356,-0.010796117615310852,0.033301581798328206,2021-11-22 20:00:00,2021-11-24 20:00:00,55955.3,56797.3,0.015047725595251915,-0.010796117615310852,0.033301581798328206
2021-11-26 08:00:00,6570,2021,56930.2,56932.6,53676.7,53709.2,-0.058030840389630016,-4.0027905873458325,0.00033741,0.7461212976022567,False,False,False,neutral,False,False,False,risk_off,2021_risk_off_neutral,2021-11-26 12:00:00,2021-11-29 16:00:00,53709.2,57106.4,0.06325173340880164,-0.004138955709636294,0.09601706970128032,2021-11-26 12:00:00,2021-11-30 16:00:00,53709.2,57211.3,0.0652048438628765,-0.004138955709636294,0.10180751156226497
2021-12-03 16:00:00,6601,2021,55948.4,55948.4,53714.1,53821.3,-0.03873908922649043,-2.5232641703251426,0.00027198,0.7138888888888889,False,False,False,neutral,False,False,False,risk_off,2021_risk_off_neutral,2021-12-03 20:00:00,2021-12-06 20:00:00,53821.3,49099.2,-0.08773663958321343,-0.12333592834063845,0.0033202468167805588,2021-12-03 20:00:00,2021-12-07 20:00:00,53821.3,50871.3,-0.05481101348350936,-0.12333592834063845,0.0033202468167805588
2022-01-05 16:00:00,6732,2022,46568.0,46613.6,44508.2,44611.5,-0.042909052179614965,-2.696578667249892,0.0001,0.6250812215724496,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-01-05 20:00:00,2022-01-06 20:00:00,44611.4,43385.9,-0.027470556853181005,-0.04971823345602244,0.003440824542605636,2022-01-05 20:00:00,2022-01-07 20:00:00,44611.4,41712.5,-0.06498114831634971,-0.08946816284626802,0.003440824542605636
2022-01-20 20:00:00,6799,2022,42963.5,43019.0,40547.2,40674.9,-0.05473972342847741,-4.2132905521909825,0.0001,0.6357323232323232,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-01-21 00:00:00,2022-01-24 00:00:00,40650.6,36209.5,-0.10925053996742973,-0.13578397366828532,0.009955572611474395,2022-01-21 00:00:00,2022-01-25 00:00:00,40650.6,36628.3,-0.09894810900700102,-0.19003409543770577,0.009955572611474395
2022-01-21 20:00:00,6805,2022,37931.2,38410.5,35437.0,36436.9,-0.04019199500401035,-2.7677510330131425,8.226e-05,0.14429741650913674,True,False,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-01-24 00:00:00,2022-01-25 00:00:00,36209.5,36628.3,0.011566025490548082,-0.09069166931330175,0.03538297960479975,2022-01-24 00:00:00,2022-01-26 00:00:00,36209.5,36916.2,0.01951697758875426,-0.09069166931330175,0.03705381184495771
2022-01-27 00:00:00,6824,2022,36853.0,37108.3,35497.8,35713.5,-0.03140825788289738,-2.032558642204362,-4.869e-05,0.05801621958827199,True,True,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-01-27 04:00:00,2022-01-28 04:00:00,35713.5,37306.1,0.044593781063183346,-0.006353339773475075,0.04876867291080389,2022-01-27 04:00:00,2022-01-31 04:00:00,35713.5,36986.5,0.035644784185252076,-0.006353339773475075,0.062446973833424346
2022-02-21 08:00:00,6928,2022,39262.8,39415.1,37335.8,37547.7,-0.04482837192759646,-2.9081788852621653,-4.498e-05,0.06432400238237046,True,True,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-02-21 12:00:00,2022-02-22 12:00:00,37548.1,37483.0,-0.0017337761431337473,-0.032736676423041344,0.045176719993821335,2022-02-21 12:00:00,2022-02-23 12:00:00,37548.1,38758.5,0.032235985309509774,-0.032736676423041344,0.04612483720880678
2022-02-24 00:00:00,6944,2022,37294.1,37472.1,34747.1,34908.1,-0.06611624322496189,-4.070640336470783,6.475e-05,0.16182572614107885,True,False,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-02-24 04:00:00,2022-02-25 04:00:00,34908.1,38892.7,0.11414542756552204,-0.017431484383280682,0.1355559311449206,2022-02-24 04:00:00,2022-02-28 04:00:00,34908.1,37779.6,0.08225884536826689,-0.017431484383280682,0.1377875049057382
2022-03-07 16:00:00,6990,2022,39029.4,39562.7,37184.8,37255.4,-0.04654905310262266,-2.811561165993126,-3.177e-05,0.07491289198606271,True,True,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-03-07 20:00:00,2022-03-08 20:00:00,37257.6,38708.2,0.03893433822897885,-0.0037254144120929533,0.05529878467748861,2022-03-07 20:00:00,2022-03-09 20:00:00,37257.6,42176.4,0.13202138624065962,-0.0037254144120929533,0.14305000858885175
2022-03-10 04:00:00,7005,2022,40759.3,40804.0,38904.5,39199.2,-0.03887311818407933,-2.296618929892468,0.0001,0.6662810873337189,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-03-10 08:00:00,2022-03-11 08:00:00,39193.4,39082.9,-0.002819352237876771,-0.025598697739925624,0.025820673888971024,2022-03-10 08:00:00,2022-03-14 08:00:00,39193.4,39037.7,-0.003972607632917846,-0.04250460536723022,0.025820673888971024
2022-04-11 08:00:00,7138,2022,42278.3,42358.2,40946.3,41025.1,-0.03013481684854709,-2.0845398664232206,0.0001,0.6840087623220154,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-04-11 12:00:00,2022-04-12 12:00:00,41025.7,40365.9,-0.01608260188125965,-0.043428875070992023,0.0056549918709492,2022-04-11 12:00:00,2022-04-13 12:00:00,41025.7,39750.0,-0.031095142800732112,-0.043428875070992023,0.009542798782226747
2022-04-22 12:00:00,7187,2022,40539.3,40633.8,39289.7,39403.4,-0.028375364636453446,-2.3098849558203347,-0.00016984,0.01613770844540075,True,True,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-04-22 16:00:00,2022-04-25 16:00:00,39403.4,38943.6,-0.011669043788099631,-0.031114066298847276,0.023632478415568148,2022-04-22 16:00:00,2022-04-26 16:00:00,39403.4,38532.8,-0.0220945400650705,-0.039887420882462,0.03396914987031585
2022-04-26 12:00:00,7199,2022,40422.1,40580.5,38521.9,38533.2,-0.04780697863860718,-3.8725818333071187,0.0001,0.6916087653661144,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-04-26 16:00:00,2022-04-27 16:00:00,38532.8,38960.4,0.011097039405389753,-0.021771062575260625,0.02298042187435123,2022-04-26 16:00:00,2022-04-28 16:00:00,38532.8,39418.7,0.022990802640866947,-0.021771062575260625,0.04863648631814965
2022-05-05 12:00:00,7241,2022,39444.7,39500.3,36585.8,36870.1,-0.06747848475249314,-5.423437752371745,0.0001,0.695995785036881,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-05-05 16:00:00,2022-05-06 16:00:00,36875.1,36027.9,-0.02297485294955126,-0.04413547353091929,0.010619632217946595,2022-05-05 16:00:00,2022-05-09 16:00:00,36875.1,32295.6,-0.12418949372340682,-0.17787612779355166,0.010619632217946595
2022-05-09 00:00:00,7250,2022,33998.2,34195.9,33256.9,33520.1,-0.06956370921126373,-5.179083698179218,0.0001,0.6977475117862756,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-05-09 04:00:00,2022-05-10 04:00:00,33520.2,30615.8,-0.08664626106049478,-0.11166997810275592,0.008427754011014255,2022-05-09 04:00:00,2022-05-11 04:00:00,33520.2,31161.7,-0.07036055870788349,-0.11166997810275592,0.008427754011014255
2022-05-11 16:00:00,7266,2022,30941.0,31065.3,29139.6,29286.8,-0.05480951124367148,-3.6228088979155424,-3.512e-05,0.08242044861763172,True,True,False,low_or_negative,False,False,False,risk_off,2022_risk_off_low_or_negative,2022-05-11 20:00:00,2022-05-12 20:00:00,29286.8,28515.8,-0.026325853285439127,-0.13475012633677963,0.028207246950844755,2022-05-11 20:00:00,2022-05-13 20:00:00,29286.8,29989.0,0.023976672084351947,-0.13475012633677963,0.05598768045672453
2022-05-20 12:00:00,7307,2022,30346.3,30394.0,29001.4,29065.2,-0.04297483012372718,-2.466107060738362,0.0001,0.7030365414307771,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-05-20 16:00:00,2022-05-23 16:00:00,29065.0,30281.8,0.041864785824875295,-0.01421641149148467,0.05504214691209364,2022-05-20 16:00:00,2022-05-24 16:00:00,29065.0,29410.8,0.0118974711852744,-0.01644933769138135,0.05504214691209364
2022-05-23 16:00:00,7314,2022,30281.8,30500.9,28986.9,28995.0,-0.04369422371074197,-2.4414884426565546,0.0001,0.7045570916538658,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-05-23 20:00:00,2022-05-24 20:00:00,28996.2,29408.8,0.014229450755616213,-0.014115642739393364,0.026099971720432213,2022-05-23 20:00:00,2022-05-25 20:00:00,28996.2,29496.2,0.017243638821638596,-0.014115642739393364,0.038784392437629656
2022-06-07 00:00:00,7376,2022,31287.2,31296.9,29151.6,29495.9,-0.05897058228149981,-3.288410560483883,0.0001,0.7109218436873748,False,False,False,neutral,False,False,False,risk_off,2022_risk_off_neutral,2022-06-07 04:00:00,2022-06-08 04:00:00,29494.0,29957.9,0.01572862277073317,-0.00752017359462942,0.06806469112361846,2022-06-07 04:00:00,2022-06-09 04:00:00,29494.0,30229.8,0.024947446938360374,-0.00752017359462942,0.06806469112361846
