group,horizon,method,leverage,one_way_cost_bps,n_trades,n_sims,final_return_median_pct,final_return_q05_pct,final_return_q01_pct,final_return_cvar05_pct,mdd_median_pct,mdd_q05_pct,mdd_q01_pct,conditional_expected_drawdown_5_pct,prob_dd_30_pct,prob_dd_50_pct,prob_halving_pct,prob_ruin_pct,max_losing_streak_median,max_losing_streak_q95
G2_risk_on,24h,iid_bootstrap,1.0,0.0,88,5000,43.94014146512279,-15.888755511551308,-33.767461477247394,-26.10757553195934,-19.752376512069496,-38.13772466218399,-46.77265755123938,-43.486802688632885,14.82,0.5599999999999999,0.02,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,1.0,5.0,88,5000,32.83288296886303,-22.6272896286495,-37.66454985289499,-31.853897941530505,-21.362561513327122,-39.66257014919444,-49.06932949416142,-45.2543659687629,19.38,0.8999999999999999,0.12,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,1.0,10.0,88,5000,22.894043591592762,-28.26998525906677,-42.36745729344256,-36.33429574063981,-22.766588784596586,-42.26962959269096,-51.290827472488964,-47.5788251505372,24.88,1.3,0.22,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,1.0,20.0,88,5000,3.0115067961065445,-39.470553571562675,-49.87145616609901,-46.07538333301046,-27.22708722539012,-47.97199921648811,-56.49457291051594,-53.30104567904892,40.68,3.7199999999999998,1.0,0.0,6.0,10.0
G2_risk_on,48h,iid_bootstrap,1.0,0.0,88,5000,250.23716032640795,72.56130576862307,30.23596356143652,47.714966340300414,-16.664807533976994,-29.798313779218002,-37.40087259350821,-34.33216605314968,4.88,0.04,0.0,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,1.0,5.0,88,5000,222.27200178601504,63.16723055271936,22.513364551684834,37.253217703279184,-17.314222924481243,-30.794767497948,-38.46975015735268,-35.630465240955864,5.7,0.06,0.0,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,1.0,10.0,88,5000,195.77781583357827,49.45561503117445,11.5787338808656,26.439990002620835,-18.1204830365418,-32.1050885492066,-40.17390669382669,-37.37403457090167,7.6,0.16,0.0,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,1.0,20.0,88,5000,148.91582219155242,24.128785235496657,-6.2710532958160945,4.841455263498877,-19.485334461699544,-35.455078312453644,-43.262194162968235,-40.643611599356355,12.1,0.3,0.02,0.0,4.0,7.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,1.0,0.0,15,5000,20.96639078922037,-0.962170855031478,-7.802792092836127,-5.147728374089247,-4.549273685280669,-10.157700348961196,-13.361217262593486,-12.135649591318273,0.0,0.0,0.0,0.0,2.0,4.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,1.0,5.0,15,5000,18.817939668126847,-2.7132930869141294,-9.296291055290405,-6.6642881913247916,-4.74464681072897,-10.688293848765154,-14.686035880207951,-13.025006874969847,0.0,0.0,0.0,0.0,2.0,4.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,1.0,10.0,15,5000,17.408526882051632,-3.1709852742377076,-10.296338934849096,-7.42263000063153,-4.994694010340057,-11.547526679115965,-15.14110664293829,-13.792562303263658,0.0,0.0,0.0,0.0,2.0,5.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,1.0,20.0,15,5000,13.88527890467377,-6.469898781403251,-13.543957494275286,-10.788240579706788,-5.805114990936799,-13.089983360356904,-17.149809759515506,-15.471361870314592,0.0,0.0,0.0,0.0,2.0,5.0
G3_funding_low_x_risk_on,48h,iid_bootstrap,1.0,0.0,15,5000,18.932966132358697,-6.035499736912463,-15.53246432620063,-11.575319152808952,-7.177629938825131,-16.87551316020955,-23.48874991547021,-20.49973610985093,0.06,0.0,0.0,0.0,2.0,4.0
