group,horizon,method,leverage,one_way_cost_bps,n_trades,n_sims,final_return_median_pct,final_return_q05_pct,final_return_q01_pct,final_return_cvar05_pct,mdd_median_pct,mdd_q05_pct,mdd_q01_pct,conditional_expected_drawdown_5_pct,prob_dd_30_pct,prob_dd_50_pct,prob_halving_pct,prob_ruin_pct,max_losing_streak_median,max_losing_streak_q95
G1_funding_low,24h,iid_bootstrap,1.0,0.0,44,5000,75.47654273007296,12.988885120699763,-4.634638385757479,1.6138576117927848,-13.665834604448996,-26.17591175815976,-33.25925289747031,-30.166216211406763,1.94,0.0,0.0,0.0,3.0,6.0
G1_funding_low,24h,iid_bootstrap,1.5,0.0,44,5000,124.60425613845827,16.048561952655646,-13.375194345551156,-2.687969931240268,-20.742710888651533,-37.809661844687476,-48.60225434788694,-44.08499478764084,13.52,0.72,0.02,0.0,3.0,6.0
G1_funding_low,24h,iid_bootstrap,2.0,0.0,44,5000,184.33266557584312,11.390487792958796,-27.39219595381828,-12.686448606423607,-27.22609306655908,-49.21714533639409,-60.113300440612555,-55.64139755405931,36.720000000000006,4.38,0.16,0.0,3.0,6.0
G1_funding_low,24h,iid_bootstrap,3.0,0.0,44,5000,333.96432623565556,6.496021173901821,-43.37303228232169,-24.70673122996668,-40.941708897131335,-66.96374359492648,-77.57614344411483,-73.0041427411759,65.3,20.200000000000003,0.72,0.0,3.0,6.0
G1_funding_low,24h,iid_bootstrap,4.0,0.0,44,5000,505.69663908750385,-19.065093351237348,-69.94367960760877,-48.95358845066036,-54.31203300812075,-80.90901434000637,-90.56206331762417,-86.30359260037832,70.32000000000001,64.12,2.06,0.0,3.0,6.0
G1_funding_low,48h,iid_bootstrap,1.0,0.0,44,5000,48.65363731703111,-22.672732251307334,-41.1639770246211,-33.847714066931964,-22.581761631853936,-43.834507977689945,-53.19537607150895,-49.76079647817317,25.540000000000003,2.08,0.24,0.0,3.0,5.0
G1_funding_low,48h,iid_bootstrap,1.5,0.0,44,5000,66.57264342752391,-37.38595561031127,-57.857452645767275,-50.54620923623445,-33.01208892598292,-60.22467183254877,-70.5275206539903,-66.42996905774181,59.84,14.2,2.26,0.0,3.0,5.0
G1_funding_low,48h,iid_bootstrap,2.0,0.0,44,5000,86.36779374513021,-50.956152549176586,-72.62798237396655,-64.1844705796716,-43.697774607475694,-72.90217555976776,-82.75325792186844,-78.71557032542331,84.76,36.120000000000005,5.220000000000001,0.0,3.0,5.0
G1_funding_low,48h,iid_bootstrap,3.0,0.0,44,5000,106.80890823219002,-74.6360191440152,-90.11867331790098,-83.91714849512537,-61.254977593922874,-88.77066817224284,-94.86839133153818,-92.36326339975092,95.04,72.44,12.76,0.0,3.0,5.0
G1_funding_low,48h,iid_bootstrap,4.0,0.0,44,5000,78.13478425801786,-90.5459594133812,-97.34937650365958,-94.85935849241615,-77.13000837697228,-96.7804055062025,-98.8129449690153,-98.01819510761442,98.88,91.92,23.72,0.0,3.0,5.0
G2_risk_on,24h,iid_bootstrap,1.0,0.0,88,5000,43.94014146512279,-15.888755511551308,-33.767461477247394,-26.10757553195934,-19.752376512069496,-38.13772466218399,-46.77265755123938,-43.486802688632885,14.82,0.5599999999999999,0.02,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,1.5,0.0,88,5000,70.21237561692466,-23.248092815513353,-44.67641500990505,-36.61640194105644,-28.944269701838827,-51.32956230263765,-61.41404926785674,-57.26501959986314,45.9,5.8999999999999995,0.58,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,2.0,0.0,88,5000,91.91922914879163,-33.059014072245354,-59.04946316498856,-49.62239263003641,-37.45476739555501,-63.20549779661277,-73.84798440021594,-69.64189849686973,73.32,19.82,2.1999999999999997,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,3.0,0.0,88,5000,119.56906297041726,-58.05990758820561,-77.916212332165,-70.3648153101442,-53.30487866862772,-80.4344015635605,-88.39182587135788,-85.56560027206832,94.28,58.14,6.92,0.0,5.0,8.0
