group,horizon,method,leverage,one_way_cost_bps,n_trades,n_sims,final_return_median_pct,final_return_q05_pct,final_return_q01_pct,final_return_cvar05_pct,mdd_median_pct,mdd_q05_pct,mdd_q01_pct,conditional_expected_drawdown_5_pct,prob_dd_30_pct,prob_dd_50_pct,prob_halving_pct,prob_ruin_pct,max_losing_streak_median,max_losing_streak_q95
G1_funding_low,24h,stationary_bootstrap,1.0,0.0,44,5000,74.38601841854663,11.798282086389971,-7.585992510933486,-0.22876291000228816,-18.488117873860276,-29.751739033209624,-35.25429607613302,-33.474127597962834,4.54,0.02,0.0,0.0,4.0,7.0
G1_funding_low,24h,regime_aware_bootstrap,1.0,0.0,44,5000,75.28184944279695,15.198858422051908,-3.3224145306570176,2.442384953009947,-13.492172360832733,-31.487442362108524,-39.536660148523346,-36.871489891804416,6.02,0.13999999999999999,0.0,0.0,4.0,7.0
G2_risk_on,24h,original_order,1.0,0.0,88,1,45.11858332641108,45.11858332641108,45.11858332641108,45.11858332641108,-27.800489623770698,-27.800489623770698,-27.800489623770698,-27.800489623770698,0.0,0.0,0.0,0.0,6.0,6.0
G2_risk_on,24h,shuffle,1.0,0.0,88,5000,45.11858332641117,45.118583326411056,45.11858332641101,45.11858332641102,-20.19110612735586,-29.29916440452069,-33.77712287698401,-31.893404491958346,3.8600000000000003,0.0,0.0,0.0,5.0,8.0
G2_risk_on,24h,iid_bootstrap,1.0,0.0,88,5000,43.94014146512279,-15.888755511551308,-33.767461477247394,-26.10757553195934,-19.752376512069496,-38.13772466218399,-46.77265755123938,-43.486802688632885,14.82,0.5599999999999999,0.02,0.0,5.0,8.0
G2_risk_on,24h,block_bootstrap,1.0,0.0,88,5000,45.65621559791978,-13.860526302849536,-33.30734037993464,-25.95835183708334,-21.715255459996175,-38.63560986662649,-50.061746091668155,-45.15709008050774,17.34,1.02,0.1,0.0,6.0,11.0
G2_risk_on,24h,stationary_bootstrap,1.0,0.0,88,5000,47.326603572231264,-9.445574510275344,-29.298149744121428,-20.876084461905048,-21.914169781107134,-38.64874126788239,-47.39536360885756,-44.0249663072693,18.56,0.52,0.02,0.0,6.0,9.0
G2_risk_on,24h,regime_aware_bootstrap,1.0,0.0,88,5000,46.504446618686714,-13.352572818486923,-30.964371073738878,-23.792153486948436,-21.581308102186163,-39.419126968443976,-48.164113355174266,-44.83864564157588,18.66,0.64,0.1,0.0,6.0,9.0
G3_funding_low_x_risk_on,24h,original_order,1.0,0.0,15,1,21.48216989166112,21.48216989166112,21.48216989166112,21.48216989166112,-3.4704901515850595,-3.4704901515850595,-3.4704901515850595,-3.4704901515850595,0.0,0.0,0.0,0.0,2.0,2.0
G3_funding_low_x_risk_on,24h,shuffle,1.0,0.0,15,5000,21.482169891661094,21.48216989166105,21.48216989166103,21.48216989166104,-4.549344288039614,-7.861813589152289,-8.528319147704522,-8.141960071749342,0.0,0.0,0.0,0.0,2.0,3.0
